,Index,Labels,Loss,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,Isolation,Loss_best_mse,Loss_best_mse_rank,Dist_best_mse,Dist_best_mse_rank,LOF_best_mse,LOF_best_mse_rank,Isolation_best_mse,Isolation_best_mse_rank
152,152,0,0.17932368399999998,1.0,0.95,0.38,0.99,0.35,0.65,0.7,0.29,0.32,0.0,0.0,0.27,0.36,0.64,0.65,1.0,0.0,0.125366468,0.09768728800000001,0.057484960999999994,0.039997772,0.0499344,0.058894993,0.058563048,0.06033291599999999,0.050348030999999994,0.054949238,0.050896624,0.040872528,0.051730097999999995,0.044008699000000005,0.04780735,0.044191724,0.045975447,0.044723259,0.045033387,0.045945207,0.04343399,0.044478212999999996,0.044645937999999996,0.046465890999999995,0.048288967,0.051699705,0.055557445999999996,0.059246339,0.06327145299999999,0.063173513,0.059183297999999995,0.05885379,0.059698827999999995,0.059509463,0.062090037,0.060003764,0.05775523,0.059930084,0.062950009,0.061672787,0.064325344,0.065531982,0.063676515,0.065431088,0.06571421599999999,0.067732005,0.068810971,0.070952027,0.076796819,0.11818457800000001,0.11160052699999999,0.08627465,0.079282024,0.083918756,0.08809591900000001,0.091044134,0.09323716300000001,0.094819826,0.09838891400000001,0.09972022400000001,0.10031074400000001,0.100652873,0.101058015,0.101656175,0.102115661,0.102924598,0.103817727,0.10438081199999999,0.10522743300000001,0.105800497,0.10658604699999999,0.107343182,0.108010521,0.108652574,0.109247698,0.10983618,0.11037567300000001,0.110887988,0.111495748,0.11203088900000001,0.11257282099999999,0.112987978,0.113337639,0.113675187,0.114059331,0.114399191,0.11469455699999999,0.11504756,0.115401343,0.11575255400000001,0.116072952,0.11650963199999999,0.11702887699999999,0.11735085,0.117580506,0.117954701,0.11841692,0.11889523199999999,0.119408987,0.126710014,0.1385624606960806,125.0,0.11015071430450371,314.0,0.054286588509240195,82.0,0.17522472212010118,187.0
153,153,0,0.621885628,0.03,0.57,0.83,0.7,1.0,1.0,0.06,0.85,0.2,0.6046511627906976,0.71,0.2,0.0,0.0,0.37,0.32,0.020139535,0.15078451,0.16851702600000001,0.14736400000000002,0.132562714,0.19164142,0.158361195,0.150894995,0.161163748,0.20345917300000002,0.244424647,0.278915249,0.253947203,0.21675846199999999,0.21443534,0.213043394,0.21558577899999998,0.19758457899999998,0.195103997,0.18326450100000002,0.17453267100000003,0.16360074800000002,0.123568445,0.08170084400000001,0.047598534000000005,0.040682618999999996,0.036352617999999996,0.041575221,0.044072285,0.04681641,0.051549045999999994,0.04933327,0.052700458,0.054130332,0.056860167,0.055861285999999996,0.057851967000000004,0.059468965,0.065415638,0.06744122599999999,0.069982067,0.075687693,0.074270357,0.07432736200000001,0.075476692,0.078172441,0.084557409,0.08619844900000001,0.08890169699999999,0.091173319,0.388637942,0.384747636,0.365195296,0.38076779299999997,0.39760029,0.407565881,0.41434907200000004,0.422082587,0.427171036,0.43149073299999996,0.43430610399999997,0.43672743399999997,0.438352584,0.44047845399999996,0.44329463700000005,0.446625979,0.449813863,0.452680097,0.45595743899999996,0.45883370700000004,0.461292407,0.46395177299999996,0.466923784,0.469779011,0.472679881,0.475900575,0.47954014799999994,0.482901804,0.48600443299999996,0.488913372,0.49177412200000004,0.494663065,0.49743134200000005,0.5000849470000001,0.5025786,0.50508355,0.507439461,0.509920837,0.5123774999999999,0.514810623,0.5168992410000001,0.519007478,0.5211902310000001,0.523270743,0.525179749,0.526985326,0.5291123329999999,0.531171293,0.5332044220000001,0.535130626,0.6817768190000001,0.8121827324251732,770.0,0.20219884561624787,761.0,0.1871897694693815,776.0,0.6574665480818066,757.0
154,154,0,0.277056819,0.82,1.0,0.35,0.78,0.97,0.39,0.94,0.0,0.0,0.011627906976744186,0.39,0.42,1.0,0.81,0.4,0.94,0.01659752,0.087312167,0.080545956,0.091270926,0.068240275,0.059400209,0.064644416,0.074931125,0.075826611,0.082063012,0.093239536,0.09814892199999999,0.11336373,0.121786824,0.11538495,0.127227387,0.129429864,0.127874094,0.122642285,0.118747579,0.117898153,0.117843911,0.113444121,0.10985644800000001,0.109182895,0.113266135,0.10949267800000001,0.11266978,0.11236863,0.10794079,0.10969009800000001,0.108030561,0.107556325,0.10342498800000001,0.10079155199999999,0.098673513,0.099334384,0.10034924199999999,0.101884962,0.102649259,0.105061053,0.106621342,0.103908808,0.101691301,0.10249971199999999,0.103385305,0.104455398,0.103959751,0.10594856300000001,0.110057611,0.274741875,0.255863904,0.231748188,0.21674241800000002,0.208871793,0.203050796,0.200422612,0.19847382800000002,0.19736017399999997,0.196729664,0.19638103699999998,0.19662553800000002,0.197126154,0.19773291199999998,0.1985382,0.19921325,0.19970336100000002,0.200160924,0.200336978,0.200890562,0.201136645,0.201397977,0.201970603,0.202552304,0.203178413,0.203867231,0.20457632399999998,0.20527117399999997,0.20599295,0.206651718,0.207261764,0.207882657,0.20833312399999998,0.208745259,0.209141805,0.209684025,0.21020222100000002,0.210986855,0.211712942,0.21236792300000001,0.212944936,0.213426704,0.213818927,0.214169987,0.214408415,0.214711664,0.215074805,0.21553867100000001,0.215977292,0.216372098,0.273767737,0.20359174271581013,403.0,0.0914103344473964,158.0,0.07479488838186331,481.0,0.2536443001378035,459.0
155,155,0,0.497974704,0.19,0.78,0.29,0.36,0.13,0.0,0.08,0.27,0.58,0.5697674418604651,1.0,0.79,0.55,1.0,0.0,0.88,0.09456719699999999,0.25543089999999996,0.166124763,0.209272073,0.208689557,0.177412238,0.15692836599999999,0.15127821,0.191257381,0.193506963,0.22721759600000002,0.217192647,0.233264405,0.22513129399999998,0.209251842,0.217409828,0.21160938,0.22058930100000002,0.22196903699999998,0.230604405,0.231158803,0.23570986,0.23866288800000002,0.24311482399999998,0.247250343,0.246853314,0.252409526,0.266328344,0.26739078,0.266691006,0.267769254,0.268851069,0.271330132,0.270665062,0.27095936800000003,0.262970212,0.26252174100000003,0.25893463699999997,0.263545309,0.258830255,0.262229938,0.261724668,0.26317812100000004,0.265286349,0.261688505,0.261588748,0.265427953,0.26706724,0.263232392,0.25841681,0.307952548,0.294657234,0.279863679,0.275789334,0.274380608,0.277916846,0.28094994100000004,0.284212918,0.28783441,0.290852199,0.292131524,0.293664818,0.29609019,0.297876257,0.299126832,0.30007067800000004,0.301597529,0.30300518600000004,0.30410259,0.305240309,0.306117815,0.307947855,0.309740891,0.311661876,0.313504509,0.315498095,0.317391082,0.319632786,0.32171588,0.323674279,0.32566433,0.327739059,0.329613392,0.331322067,0.333063094,0.33470748899999997,0.33625904700000003,0.338214691,0.340163914,0.34203176,0.343644105,0.34518969200000005,0.346955822,0.34862708200000003,0.350132476,0.351537885,0.35293508100000004,0.354351371,0.355688739,0.35710261299999996,0.472381293,0.7371527499214824,765.0,0.14926651196393773,668.0,0.1622985491984098,765.0,0.6012631582039466,744.0
156,156,0,0.471200511,0.55,0.4,1.0,0.64,0.92,1.0,0.48,0.81,0.45,0.46511627906976744,0.55,0.0,0.0,0.04,0.11,0.38,0.006997199,0.067152749,0.058292181,0.033990746,0.038560352,0.024478412999999997,0.048146677,0.057468065,0.08004634299999999,0.064231896,0.0647219,0.06317381,0.062272452,0.056193602,0.051630625,0.05567878,0.050235336,0.054016088,0.052354075,0.051780592,0.06501561,0.07375735900000001,0.07391262,0.070123238,0.070211213,0.0731355,0.072295711,0.07161284799999999,0.070987825,0.069817663,0.070998934,0.080694877,0.07934057900000001,0.078358852,0.07840299,0.07586232400000001,0.082840031,0.08154955900000001,0.081722125,0.09027490099999999,0.090567215,0.09290981599999999,0.091760244,0.09489625300000001,0.092801942,0.091031542,0.094199382,0.09321796199999999,0.089172095,0.08915369699999999,0.158488986,0.16835199,0.15413074599999999,0.157446853,0.161685558,0.17623533600000002,0.19945461899999997,0.227335531,0.248377756,0.266553802,0.28061765,0.293229788,0.304587173,0.314392347,0.322923743,0.33015018100000004,0.33658678799999997,0.343166918,0.351145195,0.358742448,0.366418456,0.374803424,0.38315165799999995,0.390847648,0.39820310600000003,0.405892615,0.413056951,0.41973068,0.425776096,0.431409141,0.436682743,0.441667197,0.446330942,0.450813991,0.45502592700000005,0.45919773700000005,0.463115875,0.467105754,0.470912936,0.474659795,0.47806716200000005,0.481299319,0.48428092899999997,0.48711997,0.48974035299999996,0.49217160299999996,0.494687796,0.497072488,0.49946731299999997,0.501767886,0.623607338,0.21429529937562214,435.0,0.09147424215745455,159.0,0.06287402297600986,251.0,0.3678547511586643,648.0
157,157,0,0.068038982,0.73,0.64,0.54,1.0,0.0,0.75,0.6,0.4,0.91,0.0,0.13,0.13,0.46,0.55,1.0,0.87,0.000465731,0.064294151,0.051783244000000006,0.043678668,0.040056238,0.033529184,0.029142407000000002,0.02580786,0.028466078,0.031942847,0.030867957999999997,0.025555763,0.030192031,0.02864325,0.018164991999999998,0.023800609,0.019624106000000002,0.023560421,0.021451054,0.020616097,0.020051782,0.018143107,0.01827665,0.02064056,0.020254463,0.021838067000000003,0.022354739,0.023667577999999998,0.024763351,0.029810131,0.034371805,0.030602396,0.028883892,0.032990942999999995,0.031613825,0.031075012000000003,0.030291184,0.033360421,0.031925003,0.03399218,0.03551441,0.033445125,0.033413435,0.030322465,0.031173349,0.030442055,0.032043072,0.031898272000000005,0.031902385,0.035475984,0.08290979,0.07570709,0.05095069,0.040277342,0.036300173,0.033930321,0.034609378999999996,0.034487147999999995,0.033690726000000004,0.033656881,0.032295418,0.03090669,0.029370441,0.028294517999999998,0.028031719,0.027655759,0.027217214,0.02698904,0.026705738,0.026462719,0.026012119,0.02573943,0.025332332000000003,0.024935312999999997,0.024671912999999997,0.024665457000000002,0.024743732,0.024813457999999997,0.02469621,0.024684241000000003,0.024627557,0.024665597,0.024556526000000002,0.024494295,0.024500409,0.024498136,0.02446969,0.024425011,0.024395568,0.024440677999999997,0.024434174,0.024498331,0.024491436000000002,0.02447222,0.02426327,0.024106678,0.023896682000000002,0.02367434,0.023451176,0.023437314,0.076264455,0.21456072853812042,437.0,0.14245392263086443,627.0,0.08513368722578814,645.0,0.23133231690802883,393.0
158,158,0,0.363035227,0.79,1.0,0.14,0.81,0.49,0.39,1.0,0.0,0.32,0.0,0.52,0.55,0.71,1.0,0.0,0.71,0.0,0.050992563,0.10542460099999999,0.087437111,0.081138733,0.09702151099999999,0.10591682,0.100984584,0.107700876,0.103899133,0.10946733300000001,0.121068846,0.131802817,0.142574813,0.13563088199999998,0.147076223,0.152617154,0.155805149,0.14248076699999998,0.137572392,0.13949373,0.133459039,0.13314725,0.130080735,0.132371532,0.135427691,0.136944412,0.14852311699999998,0.147702193,0.15133309,0.153777719,0.153983644,0.148288842,0.150447486,0.151278688,0.153596185,0.154448064,0.158185417,0.158199335,0.158589556,0.157855479,0.162578752,0.15689713,0.156229327,0.156338804,0.153759738,0.157207947,0.155586466,0.15311691800000002,0.152703246,0.10722163800000001,0.167667006,0.175301583,0.18873843399999998,0.19876986300000002,0.207023085,0.21244162800000002,0.216049685,0.21814093,0.22050444,0.22245339,0.22366703899999998,0.225319453,0.226656038,0.22777048600000002,0.22886045,0.230362636,0.2317321,0.233004983,0.23411594300000002,0.234908108,0.235674155,0.236244111,0.236633357,0.23692306100000002,0.237203728,0.237965662,0.23875516800000002,0.23934981800000002,0.240131349,0.240812323,0.241497319,0.24207752899999999,0.24279399399999999,0.24346313,0.24409841100000002,0.24469012399999998,0.245321885,0.24594346,0.246492515,0.2469469,0.247342603,0.24765196899999997,0.24796130100000002,0.248128452,0.248246167,0.248380976,0.24854828899999998,0.24872808600000001,0.24902568100000003,0.281348194,0.2506898025524508,521.0,0.10803764616313047,275.0,0.060660126880966336,215.0,0.3156508531648836,585.0
159,159,0,0.086377187,0.85,0.69,0.47,1.0,0.0,0.75,0.44,0.38,0.72,0.0,0.16,0.16,0.57,0.55,1.0,0.87,0.086097615,0.070989345,0.076426381,0.052471899,0.041377613,0.021848581000000002,0.027024424,0.026760675,0.022806434,0.019867425,0.017308748,0.018631066,0.01516561,0.014466183999999998,0.011709771,0.014989322,0.010814213999999999,0.011810228999999998,0.009365649,0.00930004,0.013232211,0.011702039,0.012641148999999999,0.011850678,0.009213596,0.008100336,0.007929831,0.009919882,0.010156554,0.010017275,0.012315376000000001,0.010904064,0.012459008,0.011363688,0.008869459,0.0074343230000000005,0.007934338,0.008088404,0.009361934,0.009147943,0.01192277,0.012252083,0.012359935,0.009631866999999999,0.00985589,0.008898115,0.009294039,0.010731771000000001,0.012370926,0.015706717,0.092143617,0.07764041099999999,0.047878785,0.031515096,0.022727376,0.022592116000000002,0.022975338999999997,0.024345126,0.025029258999999998,0.025741503,0.025834693,0.025266872000000003,0.024312192000000003,0.023979636000000002,0.023677771,0.023847808999999998,0.023789745,0.024765317999999998,0.025435916,0.026204795,0.026695992999999998,0.027528182,0.028405841,0.029198189,0.029928266000000002,0.030793707000000003,0.03158827,0.032520446,0.033233314,0.033888449,0.034438708,0.03501241,0.035468331,0.035930228,0.036368311,0.036946032999999996,0.037462432000000004,0.037903181,0.038352286,0.038804411000000004,0.039158246,0.039434682,0.039648728,0.039864472000000005,0.039951003,0.039978913,0.039993432,0.039980771,0.039942852,0.039929003,0.039130989,0.22252905102150985,455.0,0.14462180713979186,643.0,0.0926083769676322,689.0,0.2859758381084774,538.0
160,160,0,0.40210557700000005,0.45,0.74,0.23,0.68,0.92,0.35,0.77,0.0,0.45,0.32558139534883723,1.0,0.64,0.95,1.0,0.0,0.8,0.0,0.059217669,0.052848897,0.051863209,0.05754869,0.061181928,0.05766345,0.071621268,0.07767900900000001,0.064783772,0.065889558,0.078378348,0.08890718199999999,0.09458481199999999,0.09669153,0.110244952,0.116547889,0.11777137300000001,0.110909711,0.107626735,0.11485547,0.11205433599999999,0.11631770300000001,0.12468621199999999,0.131356174,0.132772435,0.13930696,0.14809341,0.14570998699999999,0.150285313,0.15002295699999998,0.149245892,0.15597055,0.157891678,0.158821522,0.157030732,0.15658312,0.16086725699999999,0.165380361,0.168268657,0.170588383,0.175092529,0.176164467,0.17440996,0.17367211800000001,0.17531915399999998,0.17481642,0.178179568,0.17729610699999998,0.178589275,0.179492884,0.202308995,0.190898843,0.192225018,0.195282948,0.196714213,0.202200784,0.20639993399999998,0.20947748,0.212011317,0.214788895,0.21651414300000002,0.218076907,0.22111506,0.22348796,0.22543451,0.22695411899999998,0.228671795,0.230835445,0.23273573,0.23433235600000002,0.23578774600000002,0.23775173300000002,0.23944753300000002,0.24105009600000002,0.24274756100000003,0.24429731600000001,0.24584885899999998,0.247181545,0.24882749399999998,0.250801018,0.252889315,0.254785178,0.256672594,0.258423452,0.26005124,0.26160249399999996,0.26303828,0.26439543600000004,0.265664592,0.266835873,0.267986442,0.269007349,0.27004970100000003,0.271042913,0.27191198899999997,0.272801181,0.27366224,0.274470793,0.275206712,0.299057752,0.16272584844262364,246.0,0.10963604170286986,303.0,0.06300897842324601,253.0,0.1837469405951972,228.0
161,161,0,0.312663969,0.56,0.6,0.65,1.0,1.0,0.83,0.81,0.39,0.51,0.0,0.85,0.16,0.56,0.5,0.0,0.55,0.0,0.09898130699999999,0.076455265,0.05950606,0.044743329000000005,0.048421425,0.051079951,0.046128790999999995,0.06028783,0.060007095,0.055829113,0.066261405,0.06546067,0.075579036,0.07662784,0.083981864,0.08223853,0.079041978,0.076010616,0.07458290599999999,0.078733759,0.078124524,0.08504700400000001,0.080043189,0.077080387,0.078225937,0.07631864599999999,0.078194125,0.074687769,0.072381739,0.06952839799999999,0.059912549,0.053790673,0.048741902999999996,0.046574442,0.04024353,0.037281027,0.03675238,0.036713085,0.038491096,0.03887369,0.03947924,0.038954107,0.038099445,0.039447076,0.040948175,0.045248187,0.046362872,0.04412485,0.046096385,0.150519963,0.151972152,0.128043573,0.120750901,0.121172066,0.120506826,0.126305623,0.130378964,0.13820574300000002,0.145322993,0.14966617699999998,0.153140828,0.158461235,0.163496811,0.168358477,0.17254772100000002,0.17627279699999998,0.180122434,0.183581277,0.187351175,0.19151795600000002,0.197011561,0.201880925,0.206269108,0.210341802,0.214703924,0.218706292,0.2224734,0.225868555,0.229119149,0.23224778899999998,0.23518436899999998,0.23790699399999998,0.240788287,0.243583975,0.24627062,0.248795915,0.251196556,0.25364507,0.25616045600000004,0.258427096,0.260761134,0.263166188,0.26557788,0.268763117,0.27181038399999996,0.27470063699999997,0.277552442,0.28031709,0.283186783,0.26164840300000003,0.12359734546504333,52.0,0.11673881081795845,442.0,0.06976788721122454,363.0,0.14795444548496217,58.0
162,162,0,0.263107827,0.64,0.92,0.03,1.0,0.25,0.62,0.44,0.23,0.0,0.0,0.01,0.3,0.55,0.58,1.0,0.9,0.040200502,0.14262329199999998,0.063464139,0.039612059,0.02151312,0.018240729,0.024789477,0.028919788,0.041954255,0.034254131,0.038094512999999997,0.044519178,0.046391832,0.057463642999999995,0.058931145,0.074610064,0.081791502,0.086417355,0.087168114,0.096599114,0.09896264099999999,0.097719545,0.097671472,0.101700129,0.100347983,0.108630035,0.109282509,0.11911596,0.127659141,0.130504411,0.137753366,0.14232107,0.140275074,0.145100002,0.150317427,0.15127219,0.153839716,0.155555541,0.163573923,0.163757458,0.16384000199999998,0.17066343899999997,0.17067752100000003,0.172197685,0.17313493300000002,0.177818788,0.18196149399999997,0.18411162600000003,0.180453833,0.18740531,0.11890276699999999,0.10401861,0.074199782,0.067731003,0.065613056,0.070185187,0.077006192,0.084692295,0.08981458099999999,0.094101109,0.09810611,0.100799833,0.103936075,0.106587296,0.110908009,0.116714996,0.12172854400000001,0.126198424,0.129950545,0.133314396,0.136601436,0.139712745,0.142905519,0.145709062,0.148370104,0.151194855,0.15401842699999999,0.156585614,0.159020198,0.161330956,0.163591278,0.165768122,0.16779796800000002,0.169794864,0.171747222,0.17377118800000002,0.175755682,0.177733306,0.179679248,0.181510483,0.18316059699999998,0.18471653899999999,0.18617110399999998,0.187543978,0.188720485,0.189725945,0.19073210699999998,0.191870263,0.192951983,0.19399871300000002,0.13573598,0.141395930237925,140.0,0.12843191116268823,547.0,0.0655117029770633,285.0,0.1742372273463571,184.0
163,163,0,0.16219172699999998,0.98,0.89,0.48,1.0,0.29,0.65,0.58,0.25,0.06,0.0,0.0,0.31,0.53,0.63,1.0,0.91,0.20712163100000003,0.245240912,0.21470107100000002,0.14150458800000001,0.088383106,0.073095813,0.055954990999999996,0.037304943,0.049610324000000004,0.038909373,0.04794116599999999,0.046021397,0.058840798,0.062811802,0.054131318,0.06026782,0.053380657000000005,0.05441278,0.052061952,0.049442114,0.04944028599999999,0.047910659,0.044365992,0.041370564,0.041425393,0.04100124,0.040876109,0.04968324,0.052562069,0.054634507,0.058233665999999996,0.057626265,0.058023712000000005,0.05841811400000001,0.057816297999999995,0.059243627,0.059307442,0.061696765,0.064135763,0.065240485,0.067471671,0.070062031,0.07079443,0.070838649,0.07472272,0.07562748,0.07734930000000001,0.082469429,0.081268214,0.084069196,0.200686432,0.18206382699999998,0.15080111699999998,0.134584587,0.128898155,0.124802224,0.122351455,0.12108926199999999,0.120512406,0.120312099,0.118860632,0.117544444,0.11767567300000001,0.117671061,0.11758595300000001,0.11728537800000001,0.11681012199999999,0.11674496,0.11648828,0.116582929,0.11668900199999999,0.116822008,0.11681293699999999,0.11678781,0.117115261,0.11747974800000001,0.117746836,0.118196425,0.118436864,0.11896628599999999,0.11950982199999999,0.120146141,0.120589535,0.121117813,0.121607435,0.122126107,0.12260987,0.123069201,0.12371735199999999,0.124310246,0.12476809800000001,0.12522625,0.125590471,0.1259585,0.126155451,0.126249892,0.126489784,0.126700797,0.127079303,0.127506538,0.146987626,0.14532264551902263,161.0,0.11321850328941152,375.0,0.059036905810117314,177.0,0.17417094044800374,183.0
164,164,0,0.37138509799999997,0.47,0.68,0.0,0.7,0.53,0.34,0.85,0.0,0.22,0.13953488372093023,0.53,0.59,1.0,1.0,0.46,0.88,0.216264486,0.10669382699999999,0.092389949,0.065325877,0.095174867,0.11264264199999999,0.112906366,0.1064134,0.105814875,0.105345051,0.095275667,0.086652325,0.088104061,0.08556485,0.076366063,0.085978826,0.089528745,0.087073741,0.082586521,0.08112108400000001,0.078831674,0.076374746,0.073900535,0.072526082,0.068236852,0.06991612,0.069541407,0.07363072400000001,0.068528367,0.067184841,0.064616235,0.063634795,0.062854971,0.061976248,0.06310896099999999,0.060272022,0.058420087999999995,0.056982137999999995,0.059032323,0.058668597999999995,0.057310852,0.06075312099999999,0.05533580900000001,0.054506767000000005,0.056057937,0.05425099,0.056561879,0.055578149,0.053588542999999995,0.054356264,0.196523345,0.180430278,0.163492442,0.152891196,0.158932156,0.164204502,0.167158262,0.16876892899999998,0.16968308699999998,0.17086877399999997,0.170611843,0.169891988,0.16880568,0.167844226,0.167586439,0.167264291,0.16688369,0.166623585,0.16659827,0.166919406,0.166962403,0.16714478,0.16722856,0.167173612,0.167208178,0.167335916,0.167366832,0.167363041,0.167213645,0.16706887,0.16695959,0.166929193,0.16682767699999998,0.166740765,0.166649704,0.16663360900000002,0.166768399,0.166855988,0.167174819,0.167505019,0.16784334,0.16824636699999998,0.16855946100000002,0.168912851,0.169078317,0.169121031,0.169110953,0.16905179899999997,0.169033823,0.16899727899999997,0.247772684,0.2085517988335689,416.0,0.07187397757296118,2.0,0.05467112182779192,89.0,0.16677933639429632,137.0
165,165,0,0.446381652,0.48,0.97,0.09,0.67,1.0,0.64,0.66,1.0,0.24,0.6627906976744186,0.0,0.0,0.87,0.08,0.15,0.41,0.002382833,0.07945917799999999,0.05805513,0.059699300999999996,0.05376424,0.044300748,0.041799662,0.04064042,0.032570971000000004,0.028852332999999997,0.026425424,0.032349982,0.03708015,0.036159238999999996,0.030566672000000003,0.036220723999999996,0.036227023,0.038314378999999996,0.033535126,0.030869268999999998,0.032351207,0.031942086,0.033570523,0.0336616,0.029927975,0.035225696,0.031253179,0.034823033999999996,0.046965428,0.046317511,0.046844841,0.044940038,0.04641138400000001,0.045680369000000005,0.047870288,0.049586318,0.047154685999999994,0.046505128,0.045714624,0.044421498,0.043882595,0.043910298,0.043636944000000004,0.04212317,0.044101878,0.04581283,0.048767832000000004,0.049278077,0.050087085999999996,0.05633873599999999,0.258726974,0.251607786,0.233830779,0.229676063,0.228282478,0.22855742899999998,0.229201935,0.23081429399999998,0.233204336,0.235556828,0.237800457,0.239193115,0.24013123100000003,0.241378078,0.242260485,0.24342825,0.24429234100000002,0.245161524,0.24590390199999998,0.247324381,0.248907514,0.250745715,0.252433845,0.253960552,0.255683938,0.257529021,0.25997436399999996,0.262238129,0.264536886,0.267510366,0.271052804,0.275751715,0.28024045,0.285366572,0.290234015,0.29479780699999997,0.299245284,0.303734212,0.30805663,0.312301369,0.316239632,0.320547523,0.324589032,0.328830213,0.333192202,0.338059693,0.342787587,0.34821029200000003,0.354052369,0.36008087200000005,0.485637799,0.3033355631072672,599.0,0.10462775656445776,235.0,0.07807004314890371,552.0,0.2814021570380574,530.0
166,166,0,0.567573448,1.0,0.95,0.0,0.78,0.93,0.59,0.81,1.0,0.62,0.5116279069767442,0.02,0.05,0.96,0.0,0.48,0.48,0.035653418,0.104522185,0.13675609800000002,0.117310902,0.104734246,0.08941611599999999,0.086366615,0.091618299,0.108964126,0.11152233800000001,0.115559282,0.10984193699999999,0.115599513,0.123255035,0.126881778,0.132957784,0.126617377,0.127170187,0.13014984,0.139141189,0.14726618,0.159258433,0.165238615,0.174974535,0.181233069,0.18543488100000002,0.19077963,0.205703672,0.205288097,0.211196785,0.21310143199999998,0.213706688,0.21571139600000003,0.215546245,0.212266846,0.212573808,0.21039011100000002,0.199309262,0.199244228,0.19703021399999998,0.196071597,0.207847185,0.216431285,0.199755953,0.1848126,0.179398041,0.192043662,0.181514354,0.19160832,0.21322039399999998,0.292637448,0.318001094,0.305375047,0.300801792,0.30117554,0.303665963,0.312173973,0.321693693,0.330704822,0.338349104,0.34347025299999995,0.347223244,0.35182615799999994,0.35874987,0.364764033,0.37285435299999997,0.381590831,0.38950782,0.398510139,0.408092487,0.41720002100000003,0.426028749,0.43430611700000005,0.44216387100000004,0.44993595399999997,0.457945096,0.465789299,0.473994326,0.481656286,0.488779735,0.49564143,0.502251308,0.509639365,0.516817039,0.52411309,0.530975407,0.537659435,0.54423947,0.550558541,0.556646745,0.5622046470000001,0.567478151,0.57259678,0.577875506,0.582878325,0.58774129,0.59238732,0.5969422329999999,0.601319399,0.605574955,0.606773165,0.3686461597423735,656.0,0.1482375809483985,664.0,0.08180259555708226,611.0,0.4017076165327091,671.0
167,167,0,0.35572923,0.61,0.96,0.0,0.83,0.61,0.66,1.0,0.3,0.49,0.0,0.05,0.3,0.39,0.68,0.42,1.0,0.024597669,0.074627039,0.0031781340000000004,0.037003153999999996,0.035293091,0.031500842,0.029025165,0.03997248,0.047820257000000005,0.048103597000000005,0.06434071400000001,0.064146866,0.08524022699999999,0.098038024,0.093403902,0.11280108,0.131209246,0.133787342,0.13682113699999998,0.148618267,0.16131731400000002,0.17203864,0.177181287,0.18866722600000002,0.195545843,0.200060185,0.207873453,0.22326079399999998,0.23035056899999998,0.23738642199999999,0.24289031100000003,0.24213784300000002,0.240517342,0.245603905,0.24092479600000002,0.234788492,0.236679631,0.241395639,0.24028346399999997,0.243393595,0.248220035,0.246987528,0.24861859,0.25022464699999997,0.250142395,0.249591211,0.247344772,0.24555516800000002,0.245411538,0.24827411600000002,0.147318642,0.136529457,0.12944834,0.12624164,0.128090767,0.131995994,0.139788896,0.145702113,0.16110533300000002,0.173396314,0.18250120000000003,0.190269723,0.196370734,0.203053638,0.20891245600000002,0.21717451899999998,0.22430103399999998,0.230936671,0.236740457,0.241939664,0.246609847,0.25077621899999997,0.254902028,0.258605945,0.26199778,0.265438694,0.268715072,0.271755501,0.274445063,0.27705553899999996,0.279464072,0.281865071,0.28404188199999997,0.286051932,0.287908564,0.2896964,0.29135902,0.292918795,0.294494178,0.295961649,0.297191453,0.298500539,0.299933495,0.301383703,0.302619065,0.303693919,0.30469158399999996,0.30564928199999997,0.30654288,0.307371784,0.254488836,0.13777959171180773,123.0,0.08142895452628042,76.0,0.04865380018018293,3.0,0.1933983985826665,265.0
