Index,Labels,Loss,Isolation,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn
10,0,0.126330041,0.070221842,0.121556779,0.112943185,0.098945258,0.093102707,0.083413125,0.076762027,0.074354507,0.072265505,0.072450155,0.073369556,0.073953075,0.074323539,0.07445922,0.074278595,0.074298415,0.07395608,0.073303799,0.072625291,0.07203461,0.071499872,0.071219487,0.070900428,0.070620657,0.070305672,0.069899535,0.069522198,0.069188769,0.068847976,0.068464417,0.068170096,0.067899213,0.067673938,0.067447147,0.067225779,0.06695775,0.066675938,0.066455862,0.066239359,0.066009413,0.065800235,0.065593285,0.065348604,0.065111754,0.064864572,0.064651619,0.064450033,0.06425942,0.06410252,0.063946293,0.063818896,0.082389492,0.136242963,0.096882714,0.064185085,0.047521091,0.059640867,0.054106941,0.066963187,0.061110743,0.060456002,0.06657492,0.066924121,0.061380335,0.066663399,0.059651759,0.055701374,0.05797225,0.053195803,0.049756324,0.054919197,0.047527947,0.040904001,0.038909743,0.039406057,0.040099848,0.036543552,0.037740376,0.038685956,0.040440767,0.041710934,0.038993959,0.038802821,0.037779144,0.03722995,0.036378813,0.03692812,0.035749914,0.035538344,0.033687673,0.035599754,0.037669852,0.036632064,0.034873133,0.034864436,0.033568662,0.033330583,0.031981618,0.033065498,0.033030626,0.032798225
11,0,0.173627862,0.09637548,0.119860807,0.10784666,0.093684747,0.088790184,0.08360267,0.080376221,0.077987335,0.076211169,0.076542738,0.076593449,0.076278604,0.075705064,0.074974467,0.074662095,0.07436018,0.073845444,0.072975963,0.072339829,0.071865288,0.071374188,0.070899435,0.070406451,0.069994008,0.069535668,0.068983625,0.068520055,0.068121684,0.067794512,0.067431465,0.067101579,0.066783869,0.066495123,0.06623434,0.065986707,0.065699648,0.065420056,0.065149435,0.064881999,0.064634518,0.064404451,0.064173057,0.063893551,0.063621902,0.06336746,0.063119646,0.062894806,0.062710632,0.062562113,0.062399138,0.062234068,0,0.188610824,0.197502433,0.169025921,0.198632142,0.172270047,0.137834543,0.118859418,0.101293595,0.097210288,0.089701683,0.083760916,0.080733477,0.0949477,0.078836409,0.077708076,0.078701242,0.081041286,0.077122132,0.080470931,0.076648515,0.069244735,0.069873219,0.064627195,0.059144206,0.05394767,0.05417069,0.050941694,0.051385263,0.049753755,0.046273434,0.043771878,0.042769767,0.041297851,0.040384818,0.038060054,0.036328632,0.034728306,0.032909022,0.033504066,0.033831213,0.033792122,0.032260235,0.030906362,0.030275737,0.028484644,0.027673227,0.027335973,0.026687276,0.025808768
12,0,0.224904357,0.154057717,0.155410122,0.139809729,0.129784903,0.12605857,0.119003521,0.113471393,0.110217792,0.107939281,0.108893199,0.109420494,0.109449401,0.109156518,0.108426335,0.107906993,0.107803195,0.107275513,0.106446208,0.105540269,0.104884199,0.104225577,0.103624549,0.103129499,0.102735124,0.102493953,0.102181668,0.101919016,0.101704328,0.101524521,0.101337988,0.101223845,0.101119925,0.101070904,0.101008265,0.101051618,0.101032644,0.100979908,0.100922492,0.100879361,0.100830544,0.100783043,0.10078667,0.100758013,0.100724472,0.100679547,0.100620045,0.100601638,0.100585513,0.100573844,0.100546423,0.100528252,0.368774121,0.334040923,0.195517409,0.174205862,0.17129846,0.157620299,0.13894397,0.103514596,0.08982508,0.092937029,0.09108625,0.101751662,0.099289297,0.115312294,0.101859266,0.091962772,0.083229087,0.078678426,0.079533687,0.079567903,0.080706209,0.074761883,0.076092888,0.072035808,0.071078779,0.067734759,0.070935783,0.072019847,0.068128371,0.069307914,0.06462726,0.06370508,0.064919733,0.064791102,0.064227049,0.062169227,0.061400075,0.059731163,0.060813424,0.06273585,0.063210394,0.061480581,0.061678792,0.062846005,0.060463836,0.06007434,0.058133944,0.058497035,0.057051468,0.056824254
13,0,0.356527209,0.140374141,0.215265738,0.194218548,0.171564559,0.163911202,0.15400758,0.147310599,0.142796089,0.139665946,0.13863004,0.137593824,0.136590781,0.135429921,0.133899488,0.133138698,0.132606479,0.131719739,0.130595093,0.129438715,0.128390374,0.127422972,0.126500957,0.125621318,0.124811452,0.123985983,0.123126755,0.122335716,0.121690704,0.121144664,0.120557552,0.120028809,0.119518597,0.119044151,0.118572577,0.118143896,0.117677994,0.117227455,0.116838969,0.116460843,0.116075687,0.115713649,0.115338192,0.114919395,0.114532925,0.114147158,0.113752109,0.113378179,0.113017368,0.11270653,0.112409334,0.112115784,0.299883562,0.27508693,0.287604191,0.384534341,0.351036205,0.335015919,0.30668712,0.263102837,0.252533505,0.24968831,0.242201442,0.25202227,0.237853511,0.244326724,0.213340202,0.193830714,0.183335305,0.185392482,0.174509741,0.175379055,0.164131549,0.151326351,0.143741054,0.136792832,0.136468705,0.130968723,0.126194894,0.119210773,0.114646913,0.118318112,0.112179331,0.109309997,0.105866033,0.106749426,0.104375819,0.103166332,0.098753579,0.097130928,0.093713935,0.093972061,0.091816867,0.091081516,0.08776217,0.085735721,0.0848889,0.083122983,0.08131636,0.080818281,0.078100923,0.075412598
14,0,0.239806989,0.253463497,0.155507241,0.147139572,0.132555773,0.126395201,0.117632708,0.111405251,0.107887085,0.106192937,0.108865558,0.111269192,0.112811402,0.113743731,0.114016736,0.11397172,0.114073068,0.113809276,0.113495628,0.113147398,0.112952283,0.112816882,0.112683959,0.112687157,0.112744409,0.112705568,0.112549184,0.112575569,0.112716106,0.112835872,0.112860763,0.112872917,0.112942407,0.113052283,0.113126944,0.113358638,0.113576219,0.113752469,0.113917587,0.114138777,0.114316058,0.114507192,0.114685109,0.114899709,0.115109029,0.115291243,0.115459925,0.115641727,0.11581423,0.116014834,0.116174803,0.116308076,0.021118556,0.072628632,0.113067487,0.125260801,0.103846876,0.103459821,0.088371677,0.08325942,0.097843575,0.087788525,0.089706773,0.092074928,0.087840211,0.098325199,0.084467597,0.074200188,0.071458558,0.074034367,0.071262146,0.069960515,0.071153943,0.067214258,0.065685643,0.065715639,0.066930609,0.064058065,0.068953525,0.072565355,0.070603346,0.071399244,0.067969242,0.068672707,0.069873082,0.06892997,0.069823802,0.067474977,0.068949634,0.067325415,0.067175484,0.066948866,0.069100036,0.071068836,0.072507416,0.073200999,0.073070856,0.074495768,0.073036971,0.074162129,0.074062763,0.074120132
15,0,0.140906045,0.050049146,0.11588171,0.093605923,0.07757184,0.071338934,0.061356058,0.054259668,0.050251805,0.047148174,0.04643048,0.04617624,0.046291225,0.046756726,0.046650057,0.046241052,0.046022468,0.045492678,0.044591155,0.043973999,0.04352024,0.043068914,0.042634941,0.042184345,0.041731611,0.041255183,0.040700638,0.040326541,0.040095567,0.039858245,0.039563284,0.039281303,0.039018724,0.038844589,0.038693668,0.038550839,0.038345021,0.038134175,0.037934708,0.037721865,0.037545662,0.037396858,0.03722861,0.037013502,0.0368116,0.036602153,0.036377047,0.036180793,0.036000101,0.035840319,0.035676464,0.035528516,0.087380548,0.144970784,0.107965243,0.106426666,0.092908241,0.057950351,0.056604964,0.048701228,0.039325547,0.042006245,0.046691026,0.043027218,0.038862073,0.048492589,0.036694056,0.029290231,0.023516686,0.022598816,0.021681306,0.025984421,0.023963268,0.022189622,0.02176428,0.020778052,0.017402333,0.015912589,0.015769392,0.015686703,0.014145078,0.014034693,0.012220051,0.011208921,0.011466492,0.01090757,0.009848426,0.008253134,0.007760488,0.009155501,0.009452874,0.010904631,0.011019394,0.010674741,0.011221722,0.0105871,0.010286733,0.009747878,0.009442251,0.008986412,0.008638999,0.008366256
16,0,0.150240992,0.076758807,0.113801749,0.113084338,0.102241763,0.101367702,0.096227022,0.092694828,0.090305639,0.088121426,0.0880108,0.087571443,0.086864187,0.086088968,0.08483983,0.083444925,0.082574861,0.081436552,0.080007013,0.078647956,0.077461992,0.076354767,0.075454718,0.074611005,0.073846843,0.073136194,0.072394788,0.07170353,0.071065413,0.070624899,0.070140913,0.069833133,0.069538388,0.06937171,0.06920279,0.069036137,0.068807669,0.068573271,0.068541205,0.068592368,0.06861776,0.068640367,0.068638392,0.06858787,0.068547115,0.068492812,0.068459877,0.068442916,0.068427724,0.068436028,0.068414274,0.06845014,0.002805585,0.171920033,0.224940116,0.174964589,0.125535382,0.124887377,0.095995221,0.092851665,0.079837797,0.093378348,0.071036334,0.065295996,0.069039702,0.072690905,0.060168599,0.056678172,0.058927748,0.060206828,0.053311951,0.058466474,0.053433348,0.050103145,0.047794525,0.044688001,0.04448472,0.04182285,0.040544297,0.039414563,0.042100886,0.041128914,0.041094998,0.042760176,0.044289433,0.045843826,0.045026866,0.04462021,0.043598034,0.044863545,0.042891441,0.04347532,0.041778383,0.040172149,0.040565642,0.040390394,0.039451077,0.03819172,0.037655005,0.037708542,0.036984818,0.035666715
17,0,0.124555718,0.069191893,0.144468255,0.121441983,0.106057638,0.099508918,0.090253863,0.083373824,0.078734723,0.075186962,0.074129375,0.073194165,0.072777639,0.072288436,0.071650913,0.070763977,0.070098757,0.069556314,0.068676346,0.067786117,0.067185824,0.066846225,0.066527899,0.066187503,0.065847057,0.065638388,0.065338141,0.065128291,0.064987169,0.064854785,0.064764944,0.06470672,0.064708616,0.06472418,0.064719831,0.064746903,0.064743911,0.064759992,0.064773334,0.064764861,0.064726729,0.064745975,0.064725938,0.064646606,0.064575596,0.064491328,0.064402102,0.064322706,0.064243156,0.064204338,0.064162349,0.064102081,0.13888688,0.176193293,0.115005393,0.116824901,0.101771258,0.080177298,0.051847429,0.051211904,0.047578928,0.042102867,0.043419588,0.043642457,0.046797755,0.048569394,0.040404903,0.036837201,0.041435306,0.04753632,0.042632825,0.045117853,0.04517725,0.044377194,0.041051944,0.038506544,0.035293947,0.033571347,0.032588822,0.030174969,0.03089058,0.03171246,0.02890821,0.028235112,0.030220735,0.031148854,0.031130992,0.030699302,0.030041033,0.031770792,0.030988414,0.033159525,0.033423774,0.03246114,0.031863522,0.030264108,0.030947297,0.031725241,0.030179039,0.030946655,0.030480732,0.029490666
18,0,0.110254373,0.038548471,0.075209679,0.057730343,0.046355002,0.042297653,0.03436346,0.029409535,0.02592073,0.026042984,0.028151656,0.029975664,0.031403598,0.032328024,0.032598209,0.032484998,0.032389479,0.032268404,0.031915206,0.031608203,0.031475594,0.031325493,0.031113881,0.030878416,0.030621384,0.030344581,0.030015112,0.029764483,0.029603224,0.029422293,0.029348616,0.029293818,0.029290331,0.029285171,0.029290487,0.029336,0.029328312,0.029401182,0.029468462,0.029536178,0.029600117,0.029661837,0.029692706,0.0296687,0.029667521,0.029676642,0.029656478,0.029633735,0.029612146,0.029597246,0.029613358,0.029627871,0.032021414,0.144636444,0.092580631,0.04703119,0.010405115,0,0.013147064,0.011443234,0.0052835,0.006421543,0.014540379,0.022298577,0.021417649,0.036990182,0.030110216,0.025383848,0.021236308,0.026293618,0.022080833,0.024926914,0.020934542,0.01917384,0.017954378,0.016072554,0.015450044,0.016691834,0.019228724,0.019607322,0.018875027,0.018805166,0.016911722,0.015122786,0.014974516,0.014304916,0.01568165,0.014022852,0.012576548,0.012738174,0.011290184,0.012745909,0.013946853,0.013621343,0.013716882,0.013088959,0.013479148,0.014610461,0.01488094,0.015534546,0.014928504,0.014186372
19,0,0.075048044,0.021240256,0.109365505,0.085902025,0.070685632,0.064430583,0.056939844,0.051498288,0.048082552,0.04562801,0.04543671,0.044955507,0.044292455,0.043495674,0.042248383,0.040892212,0.039716957,0.038360354,0.036940519,0.035533129,0.034319171,0.033212192,0.032260822,0.031350186,0.030756148,0.030241025,0.029737642,0.029278067,0.028861188,0.028497721,0.028085324,0.027755857,0.027492019,0.027253133,0.027058884,0.026925262,0.026819162,0.026721038,0.02663163,0.026524171,0.026395503,0.02629386,0.026156083,0.025972355,0.02582991,0.025705092,0.025579559,0.025483002,0.025389363,0.025307831,0.025264224,0.025206847,0.231134987,0.24400797,0.148879478,0.100452029,0.057753847,0.04999032,0.032786387,0.041088862,0.03737176,0.028972491,0.027110727,0.020858537,0.022360846,0.029146495,0.024999884,0.018509327,0.013955777,0.017118871,0.015460952,0.018273008,0.018005021,0.017496935,0.015245812,0.014578021,0.011868183,0.009655833,0.00992728,0.009459896,0.01012404,0.010347404,0.007950811,0.007487038,0.007036839,0.006016148,0.005729547,0.003422378,0.003230256,0.00461961,0.004681922,0.005845805,0.007168909,0.007046739,0.007278915,0.006492619,0.006798144,0.006356701,0.005793474,0.005787711,0.005663667,0.005754372
20,0,0.135535268,0.038783566,0.090710032,0.089136497,0.085504904,0.084183557,0.079986027,0.07677904,0.074453526,0.072612115,0.073749528,0.074381285,0.074780966,0.074767463,0.074461812,0.073854574,0.073314013,0.072661012,0.071648234,0.070721718,0.069944846,0.069203716,0.068480908,0.067774181,0.067090106,0.06643768,0.0657453,0.065122481,0.064556904,0.064009856,0.063494757,0.063080244,0.062685106,0.062321776,0.061968526,0.061674016,0.061336521,0.061005359,0.060710589,0.060415771,0.060112747,0.059888215,0.059693482,0.05950668,0.059389524,0.0592977,0.05918293,0.059077141,0.058991391,0.058911258,0.058835965,0.0587679,0,0.085852455,0.110042685,0.118593693,0.104970383,0.111411246,0.096290447,0.081014468,0.091220372,0.087813913,0.076912371,0.072137314,0.074737937,0.093110027,0.075823716,0.069758774,0.069280472,0.065085154,0.059617942,0.057426295,0.057365501,0.054363237,0.050980199,0.048395377,0.047564766,0.045817117,0.044477119,0.043415776,0.042054558,0.042197461,0.039708476,0.038916559,0.035897623,0.03593899,0.034147719,0.03137682,0.029811391,0.028620161,0.027607277,0.026673204,0.025710543,0.02574731,0.02500404,0.024458005,0.023206825,0.023540018,0.024166539,0.02443227,0.024496808,0.023079347
