Index,Labels,Loss,Isolation,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn
10,1,0.686297426,0.741793537,0.420688096,0.436971058,0.453575372,0.469114444,0.485016471,0.512571876,0.531302041,0.54784906,0.564960123,0.578296517,0.58870107,0.597038153,0.60469706,0.612009192,0.618914666,0.624897775,0.632537025,0.639726138,0.646650785,0.653392912,0.659436169,0.664874611,0.671248579,0.676866256,0.682063404,0.686965277,0.692597754,0.697866594,0.702800704,0.707640305,0.712380586,0.716819815,0.721136383,0.725069868,0.729472356,0.733833076,0.738098125,0.74222708,0.74605291,0.749663231,0.752838745,0.755937589,0.759075575,0.762092025,0.765045542,0.767825885,0.770555436,0.773234417,0.775828642,0.778301783,0,0.031132047,0.039111781,0.052302276,0.051743232,0.056246353,0.056566291,0.087493261,0.084047912,0.064861356,0.060573318,0.054515622,0.072390505,0.075483781,0.067759974,0.074106273,0.086321227,0.094726263,0.100829874,0.100055213,0.100491668,0.111021448,0.11718077,0.124414578,0.128709585,0.127818418,0.125346743,0.129948437,0.137037173,0.137607788,0.137241029,0.133626089,0.135626724,0.139006509,0.14343646,0.146713028,0.145390796,0.149695118,0.154656705,0.152272859,0.154932502,0.159890086,0.160068596,0.157078452,0.157997595,0.160989576,0.160982665,0.163410512,0.163069064,0.166726502
11,0,0.191210668,0.06394868,0.170271837,0.168696694,0.144906734,0.129094462,0.120859361,0.117323937,0.114144668,0.111194577,0.10880267,0.107667625,0.105215834,0.102585116,0.101230492,0.100585935,0.099894987,0.099139019,0.0982481,0.097548725,0.096931562,0.096573994,0.096041888,0.096012872,0.095852706,0.095613927,0.095549424,0.095657976,0.095834674,0.095993139,0.096232713,0.096449218,0.096734377,0.097032195,0.0972321,0.097342312,0.097406809,0.097466902,0.097496906,0.097616929,0.097775991,0.097951859,0.098067634,0.098109588,0.098235008,0.098478076,0.098624292,0.098698353,0.098740591,0.098760383,0.098777956,0.098855815,0.01947092,0.10281519,0.099365609,0.044682664,0.042766815,0.036001615,0.033726314,0.039233882,0.030059392,0.026840848,0.03106838,0.030500901,0.023129041,0.029343033,0.027898562,0.033851515,0.029249414,0.034865331,0.035867526,0.036170164,0.034850889,0.031783696,0.032291743,0.028854719,0.02358338,0.025815968,0.023523762,0.023416249,0.025231481,0.024645498,0.028406038,0.025312912,0.027222129,0.030055782,0.029732068,0.030639664,0.028590647,0.031551925,0.031593819,0.030641153,0.031474803,0.033883968,0.031301434,0.027487277,0.028136318,0.027547527,0.029043638,0.028923051,0.026902068,0.027052257
12,1,0.701825531,0.637269746,0.594365604,0.568155989,0.550322473,0.544630959,0.549215303,0.550885596,0.5527614,0.557140399,0.564231902,0.571303695,0.576430408,0.580356278,0.584631841,0.588105263,0.591206172,0.593756542,0.596249467,0.598558133,0.601492463,0.603968578,0.606153264,0.608426456,0.610379256,0.612091802,0.61391451,0.616235163,0.618586826,0.620799946,0.623279804,0.625745445,0.62809755,0.631100386,0.633853289,0.636363298,0.638772972,0.641046275,0.643279264,0.645421169,0.647973166,0.650620168,0.652901079,0.655011961,0.65701644,0.658987913,0.661039822,0.662999198,0.664855788,0.666698414,0.668517336,0.670206414,0.053638895,0.132475921,0.280183842,0.177827322,0.203985309,0.160262304,0.109076834,0.109718184,0.105722084,0.116263205,0.137088905,0.129619372,0.131337195,0.134146768,0.117290891,0.111854975,0.124530974,0.130523178,0.118143284,0.109646014,0.113828842,0.112060311,0.110029157,0.110098514,0.104322529,0.109588331,0.111633194,0.115277891,0.129689833,0.13179036,0.133719999,0.132024105,0.128602567,0.143138228,0.141616454,0.144802744,0.140502436,0.139345954,0.13805611,0.148227089,0.150191916,0.180943345,0.177944659,0.173571941,0.173143975,0.174577642,0.180558103,0.181227404,0.183228957,0.182709182
13,1,0.675894497,0.723188366,0.420688096,0.415296486,0.431602514,0.448804365,0.463786146,0.481493141,0.493475659,0.50145101,0.51868565,0.537639191,0.552411093,0.564694238,0.579802506,0.59276244,0.603922943,0.61469605,0.624665244,0.633740003,0.642166473,0.649800522,0.656612834,0.663241875,0.669649759,0.675284502,0.680462458,0.685612559,0.690513894,0.695260552,0.699827036,0.704111878,0.708159872,0.712019601,0.715574147,0.718771638,0.722007196,0.724998131,0.727858525,0.730570864,0.733128327,0.735558577,0.73761744,0.739640211,0.741535793,0.743399217,0.745077185,0.747110408,0.749162826,0.751217252,0.753332077,0.75539223,0,0.111834957,0.0814221,0.066367191,0.047634676,0.042658465,0.054519351,0.0605209,0.081176631,0.066683204,0.064654545,0.072777716,0.071324483,0.082785907,0.075917225,0.091555204,0.104095818,0.103589057,0.112651234,0.110714632,0.110121252,0.109250846,0.117875171,0.127332496,0.133686864,0.139342127,0.141262387,0.140821585,0.136227585,0.137443822,0.141975305,0.142896097,0.141580979,0.144232712,0.146399051,0.149498374,0.146968482,0.145426449,0.147894625,0.151131979,0.14963158,0.151117893,0.149922259,0.148178374,0.149673922,0.150576616,0.149007491,0.150874433,0.177089175,0.179915687
14,1,0.667739851,0.483989071,0.423514888,0.451928281,0.478790288,0.490940442,0.505045637,0.52012711,0.531416737,0.540128236,0.546788513,0.552070131,0.555508504,0.558678143,0.562262035,0.565522933,0.568400078,0.570735265,0.573278201,0.576240573,0.578800267,0.58270131,0.586076439,0.589386859,0.5923154,0.595365315,0.598340236,0.601572096,0.604488869,0.607092702,0.609463113,0.611639759,0.614010748,0.616214078,0.618375605,0.620266878,0.622094787,0.62381299,0.62545789,0.627050504,0.628464685,0.629749308,0.6307417,0.6317338,0.6326291,0.633464892,0.634281283,0.634985625,0.635628685,0.6364463,0.637264686,0.638043712,0.105351033,0.173361528,0.125990048,0.06948051,0.06786145,0.109412526,0.11720171,0.105027932,0.113668875,0.094564297,0.117080835,0.11177865,0.104323243,0.101279093,0.087609355,0.08186921,0.079282885,0.104623657,0.100799939,0.101114097,0.144111825,0.175381917,0.174055241,0.175083822,0.168759897,0.182754493,0.221006813,0.243435591,0.275180954,0.288327607,0.303009654,0.30538998,0.300390804,0.30233025,0.298199115,0.287687398,0.291441212,0.294695212,0.299550069,0.301414895,0.301991657,0.296152847,0.284438397,0.280549487,0.275556873,0.292941263,0.279573565,0.295873027,0.286341576,0.278244844
15,1,0.437295946,0.410651631,0.183114572,0.201845281,0.186824154,0.192954949,0.199007092,0.202897519,0.210918642,0.227619405,0.245591041,0.260516452,0.272907884,0.282616591,0.290563978,0.297960845,0.30439255,0.309895446,0.315744535,0.321833182,0.328212085,0.334322105,0.339862471,0.345074818,0.350535335,0.355590051,0.360403194,0.364948357,0.369071885,0.372844604,0.376345685,0.379711726,0.383071284,0.386258513,0.389205109,0.391905756,0.394492949,0.397000706,0.399344286,0.401691121,0.403857619,0.405869376,0.40765183,0.409298105,0.410775012,0.412232548,0.413587318,0.414860238,0.416065931,0.417276761,0.418582982,0.419811514,0.022496668,0.133512767,0.099529322,0.063960625,0.037316159,0.027146065,0.025062708,0.016341027,0.019992829,0.016709383,0.021526053,0.022345382,0.029066872,0.039966139,0.05027546,0.07576395,0.071135218,0.072571037,0.089341252,0.089545583,0.086331386,0.091374006,0.082029833,0.097902908,0.105944432,0.105102276,0.108003257,0.10637244,0.102308722,0.112123614,0.119625841,0.117297085,0.117691417,0.114632676,0.116231451,0.114933749,0.114421977,0.109905257,0.109439278,0.106184457,0.1016816,0.100345108,0.087718664,0.077002742,0.06993513,0.061984317,0.052249873,0.043851452,0.037255696,0.035145355
16,1,0.457196443,0.529744149,0.179461417,0.174736161,0.1508555,0.156513836,0.16573931,0.175285712,0.192498528,0.218820249,0.238176527,0.258364153,0.274029089,0.287184659,0.298050163,0.314953817,0.330074098,0.344245456,0.356621036,0.368461708,0.378908676,0.388319941,0.396661558,0.405043677,0.412683917,0.419497302,0.425992044,0.431975308,0.437569166,0.442673754,0.447330467,0.451826292,0.456082686,0.460165656,0.463939935,0.467758608,0.471593354,0.475325455,0.478909428,0.482268965,0.485383066,0.488293283,0.491080599,0.494193083,0.497088636,0.499867336,0.502451109,0.504985844,0.507391306,0.509747522,0.512010758,0.514152959,0.05635155,0.140962713,0.05657733,0.035010024,0.022475595,0.012942557,0.019727325,0.019120045,0.0283634,0.02345971,0.037898283,0.040917092,0.044100192,0.038673977,0.065902655,0.073221365,0.106937311,0.122735642,0.133665698,0.125892408,0.138740607,0.142832738,0.136658049,0.146764564,0.140308492,0.133320525,0.13004329,0.13179269,0.125897587,0.122782803,0.13269056,0.139419322,0.146965173,0.139266999,0.138678788,0.131489122,0.129440661,0.125256543,0.1232394,0.117937005,0.114607514,0.120256087,0.119352325,0.11129819,0.110600861,0.102196376,0.098482343,0.091904507,0.088165379,0.087488738
17,1,0.746763641,0.6607667,0.444210398,0.443800337,0.423926001,0.427803371,0.430448609,0.435572433,0.450933006,0.467787697,0.479964856,0.490560202,0.503321741,0.515636728,0.527758757,0.538057514,0.547234651,0.555784301,0.568968179,0.580781336,0.591437932,0.601181855,0.609915171,0.617933088,0.6254256,0.632739042,0.639493035,0.646826803,0.653668277,0.66004053,0.666236893,0.672440742,0.678220756,0.683622219,0.688757298,0.693482228,0.697947109,0.702138653,0.706076214,0.709854568,0.713405921,0.71674153,0.719636377,0.722390028,0.725160882,0.727796082,0.730309835,0.732656053,0.734899852,0.737350492,0.73974314,0.741992072,0,0.080441938,0.089816812,0.053105021,0.054969802,0.112123383,0.077346516,0.091045712,0.113989296,0.083983111,0.087434931,0.088497299,0.099344678,0.10711915,0.102120184,0.10012259,0.09469656,0.092048679,0.100247323,0.102248108,0.108918972,0.113582471,0.120161182,0.119809509,0.125733234,0.122787307,0.1465618,0.1575557,0.164032485,0.175062072,0.180797885,0.175062898,0.19158989,0.191820497,0.197633494,0.191671906,0.201638172,0.204142399,0.202088533,0.201560561,0.19704708,0.19882951,0.195419677,0.191708043,0.189601707,0.18759108,0.187161867,0.184033344,0.207606938,0.211892621
18,1,0.479514878,0.499141422,0.159272469,0.167465724,0.170603149,0.16956687,0.178800445,0.191886116,0.216990875,0.235029806,0.259967543,0.290990911,0.316911025,0.338066961,0.355757028,0.37155596,0.386446838,0.400146847,0.412850986,0.425341261,0.436330203,0.446111286,0.455082671,0.463370355,0.470848628,0.477723655,0.485119744,0.492133132,0.49872119,0.505181499,0.511167063,0.516775754,0.522063493,0.527092709,0.531771334,0.53608816,0.540163241,0.544180459,0.547926671,0.551488943,0.554907885,0.558102656,0.560893444,0.563539049,0.565974723,0.5683721,0.57070931,0.572921669,0.575097021,0.57715721,0.579192165,0.58114253,0,0.171666184,0.065790808,0.049319457,0.021700479,0.023266793,0.02548218,0.038619677,0.026436004,0.025991084,0.034590201,0.107907935,0.105818034,0.148957468,0.14456759,0.223318389,0.266314663,0.261550194,0.291280622,0.317622484,0.342763207,0.386695696,0.430720588,0.456158242,0.485615838,0.517532051,0.540745674,0.570036671,0.576882626,0.602498419,0.602807365,0.62289275,0.650930413,0.668682222,0.683799535,0.682180775,0.662315671,0.678891666,0.691627404,0.695199758,0.719605406,0.738996674,0.75058403,0.766945913,0.77919303,0.795366687,0.798312434,0.817162497,0.830685882,0.842293465
19,1,0.649110938,0.643432651,0.405019861,0.399038511,0.389337843,0.389370304,0.411121707,0.429625922,0.443042367,0.454805431,0.47028098,0.482433059,0.491333655,0.499268976,0.506836352,0.514116429,0.521874202,0.528637295,0.535707102,0.542695046,0.550029192,0.55647912,0.56283534,0.569224105,0.574882128,0.580113416,0.585374318,0.591073588,0.596741508,0.602312073,0.607416552,0.612304571,0.616846792,0.621256031,0.625402323,0.62936993,0.633097987,0.636798687,0.64028356,0.643636618,0.646742258,0.649655989,0.652169545,0.65450279,0.656632753,0.658733624,0.660644868,0.662468454,0.664266858,0.666114293,0.668158171,0.670148784,0,0.184305787,0.268812614,0.175654247,0.160109451,0.135657888,0.086153646,0.053858459,0.050348041,0.036591585,0.040008884,0.045199804,0.048593733,0.051920066,0.047704982,0.06036757,0.062205578,0.066881869,0.067223379,0.08426051,0.096302418,0.1092028,0.106482198,0.105706031,0.12024372,0.133385567,0.145370768,0.192676174,0.196194015,0.227677906,0.219900089,0.215578589,0.221100855,0.223122109,0.22782166,0.227878812,0.221146058,0.217132792,0.223168211,0.2531592,0.246167283,0.241939404,0.250882095,0.241234728,0.254953044,0.251945319,0.246951605,0.245480507,0.239010417,0.23850608
