Index,Labels,Loss,Isolation,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn
10,0,0.390160332,0.410786224,0.430200394,0.445737434,0.431805799,0.438766026,0.441755995,0.44305126,0.445075028,0.445659385,0.444838532,0.44324524,0.440463761,0.439111384,0.438098435,0.437409543,0.437334381,0.437720212,0.437388573,0.436918059,0.43659356,0.436182194,0.434564056,0.432465698,0.429804732,0.427243208,0.424419425,0.42181776,0.419089095,0.416416292,0.413825818,0.41151789,0.409257873,0.407144219,0.405545237,0.403959135,0.40242618,0.401479253,0.401020759,0.400380916,0.399713256,0.399281092,0.398994228,0.398732678,0.39846863,0.398167603,0.397842694,0.397480656,0.39710221,0.396724898,0.396267748,0.39575774,0,0.040360363,0.080168184,0.067310978,0.067577534,0.087869666,0.082614958,0.080259992,0.064940574,0.055803406,0.056165563,0.05731895,0.065243913,0.06557304,0.072566278,0.099217963,0.110466387,0.139456051,0.161804711,0.186586769,0.186242134,0.178645633,0.175676041,0.178412574,0.189592811,0.180372855,0.183422829,0.197140545,0.208147081,0.204409053,0.200481509,0.202032592,0.197081915,0.20869748,0.219619816,0.218490143,0.226315439,0.238446558,0.249235783,0.251128263,0.250253783,0.259049374,0.268403362,0.276343848,0.273395848,0.269818665,0.273301043,0.272200368,0.269353925,0.267074769
11,0,0.264955653,0.276367589,0.292552805,0.256244589,0.228970502,0.219977426,0.22094075,0.225900983,0.231555739,0.239255891,0.245011633,0.247510586,0.252208261,0.258870624,0.264763085,0.26945908,0.273587019,0.276913008,0.279431758,0.281301759,0.283523224,0.285717336,0.286261593,0.285166833,0.284364319,0.283500708,0.282549869,0.281353109,0.27969832,0.278099598,0.276552659,0.274973134,0.273733984,0.272544772,0.271390893,0.270249783,0.269254831,0.268912675,0.26899489,0.268800596,0.268898286,0.269109261,0.269519118,0.269993744,0.270633827,0.271200134,0.271824509,0.272473658,0.273093681,0.27375204,0.274319138,0.274742651,5.98E-10,0.035909303,0.013946931,0.03423225,0.041479092,0.05848503,0.050868127,0.047958034,0.041638081,0.049717177,0.047533458,0.052262653,0.055991926,0.071446537,0.07693541,0.082484542,0.082190839,0.089356779,0.090180406,0.0943508,0.096447339,0.099868738,0.105431161,0.12407816,0.123731231,0.129755278,0.134652986,0.139449923,0.136052021,0.146484188,0.14450274,0.151113378,0.159871225,0.167902936,0.1725534,0.176614376,0.178837875,0.180210049,0.179927472,0.1804703,0.189548347,0.19636135,0.204557399,0.212805737,0.219936766,0.225059147,0.22310104,0.227537904,0.222768924,0.222021001
12,0,0.081083251,0.026442555,0.148064762,0.119182141,0.077963251,0.073274844,0.072612648,0.074731305,0.076225187,0.0784553,0.080261344,0.078882057,0.074830674,0.073724008,0.073994038,0.073781208,0.075681219,0.077750549,0.07917711,0.080211879,0.080332697,0.080325921,0.078754938,0.075424805,0.07158955,0.068546975,0.065276177,0.062730687,0.059586372,0.056792175,0.054013531,0.051543613,0.049239113,0.047315226,0.045476224,0.043677231,0.041942212,0.041016788,0.041023071,0.040691696,0.040391015,0.040284901,0.040422192,0.040525878,0.040687591,0.040862545,0.041109855,0.041387155,0.041733312,0.042063592,0.042347698,0.042514064,0,0.057841196,0.037762805,0.033498059,0.021372062,0.025381348,0.02531368,0.023382648,0.033645303,0.042773425,0.04028421,0.021402163,0.017628871,0.023649192,0.026567676,0.022380046,0.020321725,0.03189034,0.020230972,0.020438753,0.027626614,0.025823534,0.029368499,0.033265427,0.030086968,0.02242739,0.022679056,0.02511266,0.029449056,0.027889592,0.028292696,0.027515438,0.025901432,0.02439006,0.025011703,0.027629912,0.027564442,0.028945437,0.031483575,0.0351007,0.037546248,0.034872557,0.035874329,0.038212056,0.036142157,0.036768551,0.034549994,0.0340305,0.030883457,0.031902396
13,0,0.394115096,0.277090154,0.412146905,0.425190952,0.405496184,0.405464972,0.406024405,0.405536187,0.404021465,0.402117432,0.400077102,0.397338298,0.394044961,0.393557463,0.393112994,0.392271616,0.391496116,0.390512059,0.389031863,0.387427477,0.386394372,0.385638242,0.383528845,0.38015501,0.376631439,0.373407802,0.369919805,0.366744755,0.36320419,0.3599511,0.356754044,0.353611835,0.350490793,0.34748251,0.344608051,0.341857364,0.339223701,0.337319559,0.335931432,0.334332575,0.332714141,0.331224001,0.329938384,0.328825018,0.327803609,0.326851104,0.325914539,0.325004582,0.324119212,0.323251452,0.322346119,0.321482877,0,0.051375798,0.056544898,0.104053829,0.101154104,0.108791491,0.097763275,0.090460656,0.06892546,0.07638416,0.079717788,0.100419835,0.097424968,0.096285165,0.118031619,0.125362784,0.137307595,0.15780157,0.170648834,0.190364217,0.205480788,0.206375858,0.217646372,0.230701747,0.234242856,0.235042237,0.231138705,0.233458794,0.223584915,0.229867646,0.231872709,0.230537257,0.221261797,0.224130663,0.228935042,0.228847343,0.225261878,0.219357477,0.223578932,0.221734941,0.225354331,0.223918891,0.226842816,0.226073808,0.22505396,0.224874976,0.220800609,0.221921038,0.216111712,0.21341151
14,0,0.168564023,0.194820226,0.251059641,0.21269774,0.163580332,0.155804595,0.152444736,0.155974089,0.157486534,0.158074006,0.158587987,0.156645766,0.152276849,0.150639872,0.150038245,0.151206638,0.152407061,0.153162639,0.153634248,0.153771671,0.153340284,0.153210638,0.151568763,0.148316707,0.144926221,0.141781234,0.138398526,0.13513182,0.131803156,0.128730222,0.125881711,0.123928074,0.122054016,0.120231463,0.118505128,0.117062584,0.11569922,0.115046594,0.115008196,0.114621298,0.114192923,0.113999675,0.113976009,0.114023314,0.114135005,0.114224784,0.114327696,0.114408373,0.114464736,0.114655995,0.114841903,0.114900366,0,0.062000192,0.066289244,0.063572812,0.084864006,0.074006331,0.057746481,0.045265041,0.034480574,0.039687996,0.046547569,0.044987753,0.041334482,0.036872057,0.043752903,0.038332477,0.040625096,0.053291277,0.061032484,0.063140051,0.064617091,0.058522003,0.062421476,0.057881979,0.055895232,0.049768273,0.043630578,0.043700628,0.040512625,0.043866505,0.043927361,0.04433175,0.043390073,0.040155905,0.041502935,0.043767454,0.04433887,0.047433385,0.048748417,0.050125791,0.051039389,0.051031294,0.053007874,0.054524894,0.054965912,0.05523453,0.055295363,0.055058775,0.053715142,0.054933408
15,0,0.136129476,0.134812893,0.164438165,0.15614603,0.113556449,0.098278559,0.11589087,0.136079117,0.15420931,0.167638231,0.178670343,0.185958232,0.189295137,0.193471673,0.197475439,0.200629171,0.203192152,0.205163471,0.206719052,0.208753382,0.209872698,0.210779593,0.209882276,0.207381339,0.204786948,0.202223282,0.199345804,0.196421411,0.193238562,0.190189698,0.187287098,0.18455974,0.181868274,0.179322123,0.176987983,0.174691141,0.172601403,0.171259397,0.170488873,0.169554171,0.1686908,0.168039505,0.167618831,0.167230994,0.166855124,0.166545318,0.16637004,0.166203683,0.166007837,0.165805286,0.165627399,0.165354477,3.11E-11,0.052390869,0.039583577,0.034267665,0.023370323,0.036934016,0.02010817,0.037922982,0.040731634,0.04824721,0.049642178,0.046371456,0.039890313,0.043874507,0.049302957,0.043839993,0.044086391,0.053230243,0.059095098,0.07042535,0.077659971,0.073102971,0.084185855,0.086508936,0.085355821,0.08526806,0.084908527,0.086059782,0.082675897,0.086771076,0.086645281,0.083833671,0.085503913,0.083158355,0.08509495,0.082346738,0.081297292,0.085471141,0.086547755,0.088227521,0.089639855,0.087004334,0.08394843,0.086994854,0.088943911,0.091876867,0.091643019,0.091317307,0.087357569,0.089274342
16,0,0.020894879,0.074587254,0.152887852,0.149600479,0.117733732,0.110750858,0.114180474,0.114906722,0.114707488,0.115942364,0.118791238,0.118635708,0.117429891,0.118663733,0.119616158,0.120441414,0.120948431,0.121125688,0.120498036,0.119591373,0.117925995,0.116564088,0.113459409,0.108598764,0.104175173,0.100138046,0.095864445,0.091437125,0.086594233,0.08206421,0.077677151,0.073663914,0.069959882,0.066467584,0.063191303,0.060078236,0.057177169,0.055107013,0.053705746,0.05209812,0.05049345,0.049173406,0.048111358,0.047145273,0.046324264,0.045487182,0.044677608,0.043904101,0.043189095,0.042439123,0.041676521,0.041025923,0,0.06568714,0.086894849,0.045365515,0.078465415,0.111304613,0.087839642,0.083176511,0.064186249,0.061558874,0.07399791,0.068030272,0.048164464,0.033375502,0.028513064,0.01734618,0.017844909,0.017672955,0.019434737,0.018435766,0.020131262,0.018225424,0.023375142,0.030274904,0.028525883,0.020589089,0.016006345,0.01654481,0.013510333,0.014423397,0.015723139,0.019106439,0.01603435,0.01903201,0.024645543,0.027682829,0.026588696,0.030265529,0.035541949,0.039278068,0.044539597,0.04428689,0.046034483,0.049524558,0.04882632,0.052085382,0.051196534,0.050359763,0.046576329,0.047132123
17,0,0.242184667,0.19500308,0.363051388,0.322226278,0.283783551,0.26788867,0.260806522,0.261930564,0.268956811,0.275621853,0.279671554,0.281714572,0.281409204,0.283237362,0.284835586,0.285866975,0.287680963,0.288995054,0.289339982,0.289243318,0.288783858,0.288317927,0.286295741,0.28323168,0.279720237,0.276673181,0.273501673,0.27078411,0.267846439,0.265017324,0.2624037,0.259928615,0.257547416,0.255245801,0.253072413,0.251032405,0.249041193,0.247792976,0.247051561,0.24605631,0.245059367,0.244194086,0.243675424,0.243183335,0.242753042,0.242288627,0.241829423,0.241319215,0.240990046,0.240617777,0.240152459,0.239631395,0,0.039278631,0.050308871,0.007383467,0.020450162,0.043263492,0.062880383,0.059098977,0.066010642,0.083335803,0.072758753,0.06266801,0.051140963,0.048323672,0.061774801,0.064333912,0.067403731,0.071301481,0.073854654,0.077121341,0.083605344,0.090664383,0.100654762,0.10225344,0.10213289,0.098043793,0.102031764,0.106017575,0.100741376,0.110532119,0.10944314,0.110819125,0.106951881,0.104687732,0.106887869,0.106290788,0.1075581,0.114508791,0.117709169,0.126105999,0.13219451,0.136205833,0.141890891,0.143313953,0.143144238,0.144174151,0.148342261,0.151911422,0.149833319,0.151244041
18,0,0.246338825,0.198689015,0.268717301,0.235827583,0.18846068,0.169379563,0.161247883,0.156437122,0.15322858,0.150661518,0.148310167,0.145563539,0.141171874,0.139742474,0.139611029,0.141924487,0.143768545,0.145559291,0.146376271,0.146804737,0.146788106,0.146679592,0.14469222,0.142109842,0.138923296,0.137113891,0.135104841,0.133104117,0.130514442,0.128603184,0.126645774,0.124748329,0.122776854,0.121005049,0.11940266,0.117756985,0.116211708,0.115410102,0.115439935,0.115249665,0.115093665,0.115263311,0.115639572,0.116080889,0.116511493,0.11688384,0.1172712,0.11771172,0.11825709,0.118773388,0.119245243,0.119676084,2.06E-10,0.17680589,0.163815112,0.096205345,0.077007195,0.074572779,0.056579582,0.050506939,0.034577034,0.020391049,0.010318579,0.009407537,0.010451085,0.017169382,0.02160281,0.023794939,0.030911971,0.038443203,0.03474472,0.037944987,0.041156392,0.039485856,0.043242208,0.041828646,0.042964043,0.039864985,0.038018468,0.039852287,0.038630578,0.043686651,0.045229077,0.046857539,0.044270816,0.044670988,0.047194748,0.045855248,0.043107135,0.04255892,0.044236718,0.046280049,0.047096367,0.046644674,0.049371787,0.049714491,0.050493074,0.050833662,0.049827778,0.051052755,0.050010382,0.049627112
19,0,0.259890055,0.230455941,0.387961216,0.366815048,0.331101594,0.319883173,0.326800138,0.33053716,0.333067044,0.334119914,0.334237783,0.332665607,0.329845716,0.328687533,0.327689464,0.326414276,0.325226366,0.323844595,0.32185256,0.319685305,0.317187374,0.315143561,0.311900911,0.307534252,0.302950859,0.298781139,0.294381167,0.289996544,0.285646121,0.28159523,0.277749491,0.274126471,0.270733933,0.267519302,0.264465633,0.261536042,0.258809781,0.256938921,0.255665766,0.254171078,0.252649287,0.251279035,0.250157116,0.249155467,0.24818728,0.247193372,0.246395026,0.245671522,0.244971544,0.244320862,0.243604366,0.24287116,0,0.020491517,0.05736313,0.017829944,0.015695406,0.045788149,0.037204208,0.048309361,0.081493381,0.124273667,0.159593254,0.146762819,0.156404202,0.163428759,0.155396941,0.162865081,0.15952598,0.173383048,0.179110576,0.185332646,0.176713645,0.169431695,0.15385744,0.159131792,0.152978782,0.14818864,0.139407674,0.133714361,0.129639076,0.134947953,0.135003383,0.138680737,0.138404345,0.137951547,0.142032048,0.140776541,0.136928222,0.133183573,0.133468904,0.135260249,0.136135825,0.134961838,0.132706398,0.135226133,0.135323013,0.13496811,0.135836222,0.133145269,0.129263272,0.130239238
