0.745155617,2.06E-04,0,1.13E-05,1.94E-04,6.10E-05,0,0,0,0.035859285,2.26E-06,0,0.045080114,2.98E-04,1.97E-04,0,4.07E-05,4.16E-04,0,0,0,0.114000109,0.01155599,0,2.03E-05,0.004756221,0.042145906,1
0.972871003,2.26E-05,0,1.31E-04,1.27E-04,0,0,2.26E-06,0,0.003621419,5.65E-05,0,4.23E-04,7.01E-04,2.71E-05,0,9.72E-05,7.69E-05,5.43E-05,0,0,0.00318287,0.003772877,3.39E-05,2.26E-06,0.014044868,7.53E-04,1
0.970956308,4.52E-06,0,4.07E-05,3.39E-05,0,2.26E-06,1.36E-05,4.52E-06,0.003537779,2.94E-05,0,0.001044379,2.71E-05,0,0,1.36E-05,2.94E-05,2.17E-04,2.26E-06,1.13E-05,0.006571452,0.008700901,3.16E-05,4.52E-06,0.008540401,1.83E-04,1
0.975640191,1.36E-05,0,5.43E-05,4.97E-05,4.52E-06,0,0,9.04E-06,0.00467032,2.49E-05,0,6.53E-04,1.06E-04,0,0,2.94E-05,1.81E-05,4.07E-05,2.26E-06,0,0.009659379,0.007432726,9.04E-06,0,0.001478407,1.04E-04,1
0.97128635,0,0,7.23E-05,0,0,0,0,0,0.005165383,2.26E-06,0,2.28E-04,2.94E-05,0,6.78E-06,3.39E-05,0,9.29E-04,1.13E-05,0,0.019309715,4.68E-04,0,3.98E-04,0.001855921,2.03E-04,1
0.994276259,5.02E-04,7.01E-05,5.70E-04,3.41E-04,1.13E-05,1.56E-04,6.10E-05,1.58E-05,4.20E-04,1.70E-04,7.01E-05,2.37E-04,0.001347295,6.56E-05,1.58E-05,9.95E-05,1.11E-04,5.20E-05,1.36E-05,9.04E-05,2.49E-05,1.18E-04,1.24E-04,1.13E-05,7.91E-05,9.47E-04,1
0.98087339,0.001742893,3.46E-04,6.85E-04,0.001785843,8.82E-04,1.67E-04,1.18E-04,4.41E-04,7.35E-04,3.73E-04,5.65E-05,4.27E-04,0.003004286,0.001774541,6.78E-05,4.20E-04,0.001618562,1.90E-04,9.72E-05,3.39E-05,2.06E-04,5.00E-04,2.42E-04,1.20E-04,5.29E-04,0.002565737,1
0.973273383,9.56E-04,3.48E-04,0.001152886,0.001130281,3.39E-04,2.28E-04,1.94E-04,2.17E-04,0.001354076,3.05E-04,5.65E-05,0.001317907,0.005981445,0.001155147,1.15E-04,8.95E-04,0.001227485,3.12E-04,9.49E-05,3.84E-05,3.57E-04,0.001270435,4.25E-04,2.33E-04,0.001480668,0.005540636,1
0.937145092,0,0,3.12E-04,0,0,0,0,0,2.42E-04,0,0,0.00543665,3.19E-04,0,4.52E-05,4.07E-05,0,0,0,0,2.03E-04,3.37E-04,0,4.77E-04,0.055442527,0,1
0.935169361,0,0,3.48E-04,0,0,0,0,0,0.001433196,0,0,0.009609646,7.23E-05,0,4.75E-05,5.43E-05,0,0,0,0,0.019090441,5.83E-04,0,0.004342538,0.029249403,0,1
0.937423141,0,0,2.78E-04,0,0,0,0,0,9.04E-04,0,0,0.010696976,1.15E-04,0,2.98E-04,2.12E-04,0,1.13E-05,0,0,0.005447953,9.40E-04,0,0.004975496,0.038691768,4.52E-06,1
0.703540943,0.017327203,4.52E-06,0.002712674,0.041298195,0.021371347,0,0,9.63E-04,0.005782516,7.91E-05,0,0.018111617,0.074921785,0.001254612,0,0.002909342,0.00587972,0.003078885,2.26E-06,0,5.09E-04,0.007697211,6.78E-06,2.26E-06,0.032651548,0.059895833,1
0.660576714,0.029301396,2.26E-06,0.002036766,0.040348759,0.002701371,0,0,2.49E-05,0.006358959,9.27E-05,6.78E-06,0.017428928,0.084945114,0.005332664,0,0.001898872,0.008553964,7.46E-05,0,0,4.07E-04,0.013653791,5.65E-05,0,0.043023003,0.083175094,1
0.873392741,0.002330639,0,9.27E-04,0.004333496,3.30E-04,0,0,0,3.14E-04,2.26E-06,0,0.005176685,0.045127586,9.95E-05,0,7.08E-04,1.20E-04,2.26E-06,0,0,0,0.00922309,1.36E-05,0,0.042299624,0.015600134,1
0.81733308,0.009548611,0,7.05E-04,0.035768862,0.004084834,0,0,0,9.16E-04,3.28E-04,0,0.004347059,0.033573857,0.024343985,0,7.10E-04,0.002563477,0,0,0,0,0.008420591,3.16E-05,0,0.036627875,0.0206977,1
0.76429579,0.022128635,1.67E-04,3.39E-04,0.018147786,0.004803693,0,1.92E-04,1.51E-04,2.83E-04,0.001094112,3.03E-04,3.66E-04,0.008633084,0.018667716,6.78E-06,8.50E-04,0.083984375,2.26E-05,9.04E-05,5.43E-05,1.81E-05,7.35E-04,9.70E-04,0,0.001394766,0.072301794,1
0.800794813,0.010421188,0,9.06E-04,0.026229293,0.010118273,0,4.52E-06,0,0.001455802,3.82E-04,0,0.008465802,0.034410265,0.026561596,0,9.56E-04,0.037767198,2.26E-06,4.52E-06,0,2.03E-05,0.003879123,1.47E-04,9.04E-06,0.011232729,0.026231554,1
0.925182201,0,0,4.07E-05,0,0,0,0,0,0.038149233,0,0,0.00177002,0.006747776,0,0,7.23E-05,0,0.014121727,8.82E-05,0,3.73E-04,0.002118146,4.07E-05,0,0.008158366,0.003137659,1
0.934450503,0,0,4.75E-05,4.52E-06,0,0,0,0,0.049578631,0,0,0.001702203,0.008642126,0,0,9.04E-06,0,1.15E-04,4.07E-05,0,4.30E-05,0.00294099,1.81E-05,0,0.002217611,1.90E-04,1
0.92904324,0,0,1.76E-04,0,0,0,0,0,0.039232042,3.16E-05,0,0.001944083,0.005251284,2.26E-06,2.26E-06,4.97E-05,9.04E-06,0.010660807,1.42E-04,0,8.82E-05,0.001532661,8.36E-05,0,0.008902091,0.002848307,1
0.923027886,0,0,5.65E-05,0,0,0,0,0,0.04047309,0,0,0.001629865,0.006637008,0,0,9.27E-05,0,0.016343859,2.49E-05,0,4.30E-05,0.001175492,2.26E-06,0,0.006881149,0.003612377,1
0.918739601,0,0,1.13E-05,0,0,0,0,0,0.029136375,0,0,0.002185963,0.003135399,0,0,4.52E-06,0,0.031523528,1.36E-05,0,7.69E-05,0.00318061,0,2.26E-06,0.00901964,0.002970378,1
0.942730939,2.26E-06,0,0.036691171,1.15E-04,0,0,4.52E-06,0,5.67E-04,1.36E-05,0,0.001860442,0.005294235,4.52E-06,0,1.60E-04,1.58E-05,0,0,0,0,4.45E-04,1.81E-05,0,0.005933974,0.006141945,1
0.986215097,0,0,2.28E-04,0,0,0,0,0,4.77E-04,0,0,0.003318504,0.009609646,0,0,6.78E-06,0,0,0,0,0,1.02E-04,0,0,4.30E-05,0,1
0.98369005,0,0,0.002848307,3.16E-05,0,0,6.78E-06,0,2.12E-04,0,0,0.00233516,0.010095667,0,2.26E-06,4.75E-05,9.04E-06,0,0,0,0,5.40E-04,2.26E-06,0,1.63E-04,1.58E-05,1
0.988071018,0,0,2.98E-04,0,0,0,0,0,3.84E-04,0,0,0.002787272,0.008327908,0,0,1.13E-05,0,0,0,0,0,7.46E-05,0,0,4.52E-05,0,1
0.915945548,0.001064724,0,2.71E-05,0.001819752,7.53E-04,0,0,0,0.020543981,2.78E-04,0,5.70E-04,0.019553856,0.002081977,0,0,7.05E-04,0.004776566,1.13E-05,0,1.13E-05,8.79E-04,0.001277217,0,8.14E-05,0.029620135,1
0.977758337,6.47E-04,0,3.84E-05,9.65E-04,0,0,0,0,0.002321596,1.40E-04,0,7.46E-05,0.014501501,3.84E-04,0,3.62E-05,9.49E-05,0,0,0,0,8.64E-04,6.04E-04,0,2.19E-04,0.001351816,1
0.965115017,8.34E-04,0,4.52E-06,0.0012094,0,0,0,0,0.014655219,2.06E-04,0,2.96E-04,0.016330295,0,0,0,0,9.31E-04,0,0,2.71E-05,3.07E-04,9.04E-06,0,2.03E-05,5.43E-05,1
0.929635507,5.65E-04,0,2.49E-05,0.001155147,8.00E-04,0,0,0,0.020591453,1.06E-04,0,2.71E-05,0.012555158,0.003148962,0,2.26E-06,8.84E-04,0.003863299,4.52E-06,0,3.39E-05,3.68E-04,9.77E-04,0,9.27E-05,0.025164569,1
0.960621021,5.58E-04,0,0.003558124,0.002588343,2.58E-04,2.26E-06,0,2.26E-06,0.00527389,4.30E-05,0,0.007401078,0.006664135,5.22E-04,2.03E-05,0.001487449,2.55E-04,1.13E-05,0,2.26E-06,7.10E-04,0.001311126,3.39E-05,0.00165021,0.003847475,0.003178349,1
0.959149396,0.001430935,0,0.002034505,0.001765498,5.20E-05,9.04E-06,1.36E-05,0,0.005002622,5.65E-05,0,0.006996437,0.005988227,0.002314815,9.04E-06,0.001534921,0.00100595,2.26E-05,2.26E-06,0,0.001421893,0.001494231,2.26E-05,0.001591435,0.003682454,0.004399052,1
0.957817925,0.001033077,1.58E-05,0.002809878,0.001478407,2.35E-04,0,4.52E-06,4.52E-06,0.006345396,7.91E-05,0,0.006881149,0.006858543,0.001785843,4.52E-06,0.00128852,4.84E-04,1.36E-05,4.52E-06,0,0.001401548,0.001485189,1.81E-05,0.001137062,0.004182038,0.00463189,1
0.882028085,0,0,0,0,0,0,0,0,0.078319408,0,0,0.002803096,9.04E-06,0,0,0,0,0.001740632,4.52E-06,0,0.02875208,4.63E-04,0,0.001498752,0.004378707,2.26E-06,1
0.916562681,0,0,2.26E-06,0,0,0,0,0,0.029290093,0,0,0.006892452,0.001306604,0,2.26E-06,6.78E-06,0,4.63E-04,2.26E-06,0,0.019734701,0.002305773,1.36E-05,0.002032245,0.019214771,0.002170139,1
0.820411965,1.31E-04,0,1.85E-04,1.13E-05,0,0,0,0,0.024570041,3.75E-04,0,0.038691768,0.005298756,2.94E-05,0,4.97E-05,2.26E-06,3.28E-04,9.04E-05,0,0.013694481,0.027162905,5.43E-05,3.14E-04,0.052980776,0.015618218,1
0.753354673,6.78E-06,0,8.82E-05,0,0,0,0,0,0.05485026,1.81E-05,0,0.090090151,0.005020707,0,0,0,0,1.58E-05,0,0,0.017354329,0.03680872,2.26E-06,7.91E-05,0.041687012,6.24E-04,1
0.933941876,0,0,9.04E-06,0,0,0,0,0,0.025383843,2.26E-06,0,0.023821795,6.37E-04,0,0,0,0,0,0,0,0.003958243,0.006028917,0,1.58E-05,0.006198459,2.26E-06,1
0.977604619,0.011255335,0,3.32E-04,0.005952058,4.52E-06,0,0,0,0.001019513,2.26E-06,0,0.001729329,9.34E-04,5.90E-04,0,0,5.27E-04,0,0,0,0,0,0,0,0,4.97E-05,1
0.969615795,0.00362368,0,2.87E-04,0.009944209,1.65E-04,0,0,0,3.73E-04,1.18E-04,0,0.001837836,0.005108869,0.002124928,1.81E-05,1.20E-04,0.00434932,0,0,0,2.15E-04,6.78E-05,0,8.79E-04,1.36E-04,0.001017253,1
0.977337873,0.014546712,0,1.02E-04,0.005818685,9.04E-06,0,0,0,8.36E-05,0,0,1.38E-04,0.001003689,4.23E-04,0,4.52E-06,4.93E-04,0,0,0,0,0,0,0,0,4.07E-05,1
0.943081326,0.037688079,0,4.97E-05,0.002197266,9.95E-05,0,0,0,4.88E-04,2.49E-05,0,0.003081145,0.008752894,0.001026295,0,3.16E-05,1.74E-04,0,0,0,0,4.97E-04,2.71E-05,0,0.001419633,0.001360858,1
0.974035192,0.021852846,1.09E-04,5.88E-05,6.67E-04,4.30E-05,0,0,0,2.76E-04,9.04E-06,0,5.54E-04,8.02E-04,7.01E-05,0,9.04E-06,1.81E-05,0,0,0,0,1.56E-04,9.04E-06,0,4.91E-04,8.41E-04,1
0.935381854,0.037174931,0,2.49E-05,0.003870081,2.26E-05,0,0,0,4.54E-04,2.26E-06,0,0.004828559,0.00668674,0.001342773,0,1.36E-05,4.77E-04,0,0,0,9.04E-06,0.003209997,7.46E-05,0,0.003675673,0.002751103,1
0.938277633,0.043961136,0,4.52E-05,0.001507794,1.76E-04,0,0,0,3.55E-04,2.26E-05,0,0.002371329,0.007344564,6.35E-04,0,7.46E-05,8.36E-05,0,0,0,0,6.56E-04,1.36E-05,0,0.002475315,0.002000597,1
0.787032516,0.033535428,4.52E-05,0.00124783,0.003397624,8.59E-05,0,2.26E-06,0,4.32E-04,6.01E-04,4.52E-06,6.40E-04,0.019020363,0.00104664,6.78E-06,0.002425582,0.002109104,0,4.30E-05,6.78E-06,2.26E-06,5.40E-04,6.76E-04,0,0.001921477,0.145177771,1
0.913632993,5.43E-05,0,0.072184245,1.85E-04,0,6.24E-04,2.24E-04,6.78E-06,0.004082574,0,0,0.004405834,0.00197347,0,8.14E-05,5.36E-04,4.75E-05,0,0,0,0.001390245,1.36E-05,0,1.36E-05,3.46E-04,1.99E-04,1
0.963869448,6.78E-06,0,0.018905075,1.20E-04,0,4.07E-05,2.26E-05,0,0.006657353,2.26E-05,0,0.005321361,0.002943251,0,8.36E-05,9.72E-05,9.04E-06,0,0,0,5.95E-04,2.33E-04,0,8.82E-04,1.33E-04,5.88E-05,1
0.939010055,2.26E-06,0,0.039720323,1.72E-04,0,6.78E-06,4.52E-06,0,0.002197266,0,0,0.011133265,0.006112558,0,3.84E-05,2.12E-04,6.78E-06,0,0,0,0.001229745,4.07E-05,0,0,8.36E-05,2.94E-05,1
0.762830946,2.94E-05,0,0.032294379,0.001085069,0,0.154694734,0.004451045,4.30E-05,0.001512316,7.91E-05,0,0.003345631,0.001311126,2.26E-06,0.001521358,0.004995841,0.001765498,2.49E-05,2.26E-06,0,0.001670555,1.60E-04,7.46E-05,0.014442726,0.001826534,0.011836299,1
0.93999566,6.24E-04,0,1.67E-04,5.27E-04,5.00E-04,0,0,0,0.019793475,6.10E-05,0,0.004050926,0.005197031,3.55E-04,2.26E-06,5.20E-05,0.00104664,0.00966616,2.42E-04,0,0.001177752,0.004473651,1.49E-04,0.001286259,0.002271864,0.008361816,1
0.931523076,4.91E-04,0,3.55E-04,7.30E-04,3.28E-04,0,0,4.52E-06,0.01776123,9.49E-05,0,0.002224392,0.007236057,2.64E-04,2.26E-06,1.33E-04,0.001263654,0.01413529,4.20E-04,0,0.00140833,0.005888762,1.27E-04,0.001297562,0.002886737,0.011424877,1
0.955839934,0,0,7.91E-05,6.78E-06,0,0,0,0,0.024307816,4.07E-05,0,0.004222729,0.003295898,4.52E-06,0,6.78E-05,9.04E-06,0.003949201,8.59E-05,0,8.18E-04,0.004170736,2.71E-05,5.88E-05,0.001159668,0.001855921,1
0.979881004,0,0,0.006062826,0.008038556,0,0,0.002274125,0,1.13E-04,2.26E-06,0,1.20E-04,2.35E-04,0,0,0.001623083,8.86E-04,2.26E-06,0,0,0,9.27E-05,1.81E-05,0,4.52E-04,1.99E-04,1
0.968544289,2.26E-06,0,0.005151819,0.019890679,0,0,0.003146701,0,5.20E-05,4.52E-06,0,2.94E-05,1.06E-04,2.26E-06,0,0.002371329,3.89E-04,0,4.52E-06,0,2.26E-06,6.33E-05,9.04E-06,0,2.94E-05,2.01E-04,1
0.639689128,2.26E-06,0,0.001808449,4.97E-05,0,0,0,0,0.005493164,0,0,0.035809552,0.234644007,0,0,0.005484122,6.78E-06,0,0,0,0,0.00277823,0,0,0.033239294,0.04099528,1
0.568201136,0,0,2.85E-04,9.04E-06,0,0,0,0,0.007136592,0,0,0.042213723,0.259618689,0,0,4.16E-04,0,0,0,0,0,0.057820638,0,0,0.044110333,0.020189073,1
0.596254702,2.94E-05,0,0.002520526,1.60E-04,0,0,0,0,0.002757885,9.04E-06,0,0.022802282,0.286144115,1.36E-05,0,0.027832031,0.001057943,0,0,0,0,7.01E-04,0,0,0.016072591,0.043644658,1
0.913099501,2.42E-04,0,0.001914695,6.24E-04,0,0,2.26E-06,2.26E-06,0.011029279,6.01E-04,0,0.024689851,0.025951244,2.71E-04,0,6.56E-04,3.73E-04,6.78E-06,6.78E-06,0,7.46E-05,0.002378111,2.44E-04,4.52E-06,0.00471327,0.013115777,1
0.957067419,4.52E-06,0,7.03E-04,2.26E-06,0,0,0,0,0.003363715,2.03E-05,0,0.015896267,0.005739565,1.58E-05,0,1.63E-04,2.26E-06,1.81E-05,0,0,0.010730885,0.002072935,1.36E-05,2.26E-06,0.002710413,0.001473886,1
0.88760489,2.26E-05,0,1.15E-04,3.16E-05,0,0,0,0,0.013373481,8.59E-05,0,0.029654044,0.007706254,6.56E-05,0,5.65E-05,1.36E-05,2.26E-06,0,0,0.034342448,0.016244394,2.94E-05,6.78E-06,0.00213623,0.008508753,1
0.837289316,2.64E-04,0,0.002746582,0.001085069,0,0,2.26E-06,0,0.065567582,0.001030816,0,0.01381203,0.029502586,9.04E-05,0,0.002791793,4.41E-04,9.49E-05,1.29E-04,0,0.008226183,0.016490795,6.04E-04,4.52E-06,0.007642958,0.012184426,1
0.917482729,0,0,0,0,0,0,0,0,0.033090097,0.001236527,0,1.70E-04,0.002350984,0,0,0,0,0.002439146,0.00313992,0,3.39E-05,0.017969202,0.003072103,0,3.16E-04,0.018699363,1
0.994787146,2.26E-06,0,5.65E-04,3.39E-05,0,0,0,0,2.78E-04,4.52E-06,0,0.001263654,0.002961335,0,0,1.58E-05,0,2.26E-06,2.26E-06,0,0,4.07E-05,2.26E-06,0,3.62E-05,4.52E-06,1
0.983671965,9.04E-06,0,8.25E-04,1.92E-04,0,0,0,0,5.61E-04,9.04E-06,0,0.002879955,0.011815954,0,0,6.78E-06,0,0,0,0,0,1.13E-05,2.26E-06,0,6.78E-06,9.04E-06,1
0.980018898,1.58E-05,0,0.001225224,1.40E-04,0,0,0,0,0.001198098,5.20E-05,0,0.003935637,0.013280798,2.26E-06,0,2.71E-05,6.78E-06,0,0,0,0,3.16E-05,9.04E-06,0,4.52E-06,5.20E-05,1
0.989210341,2.26E-06,0,0.001094112,3.62E-05,0,0,0,0,8.50E-04,1.13E-05,0,0.004290545,0.004351581,0,0,1.13E-05,0,0,0,0,0,4.07E-05,2.26E-06,0,2.71E-05,7.23E-05,1
0.919971607,0,0,0,0,0,0,0,0,0.045335558,0,0,5.95E-04,0,0,0,0,0,0.009833442,0,0,0.024264865,0,0,0,0,0,1
0.921266909,0,0,0,0,0,0,0,0,0.047313549,0,0,7.91E-04,0,0,0,0,0,0.013298882,0,0,0.017329463,0,0,0,0,0,1
0.916937934,0,0,0,0,0,0,0,0,0.042783384,0,0,8.88E-04,0,0,0,0,0,0.00998716,0,0,0.0293986,4.52E-06,0,0,0,0,1
0.907109013,0,0,0,0,0,0,0,0,0.041221336,0,0,8.48E-04,0,0,0,0,0,0.005122432,0,0,0.045600043,9.95E-05,0,0,0,0,1
0.569986979,4.52E-05,0,0.389666522,4.30E-04,2.26E-06,0.004423919,5.81E-04,0,0.001017253,9.04E-06,0,0.004261158,0.009831181,2.37E-04,6.33E-04,0.004064489,3.80E-04,2.26E-06,0,0,2.49E-05,2.26E-04,3.62E-05,2.03E-05,0.002041287,0.01208044,1
0.947663484,3.16E-05,0,0.044325087,1.20E-04,0,4.97E-05,4.30E-05,0,2.60E-04,2.26E-05,0,0.001740632,0.002567998,1.13E-05,1.63E-04,7.30E-04,4.30E-05,0,0,0,6.78E-06,7.01E-05,4.52E-06,2.26E-06,0.00125009,8.95E-04,1
0.900374801,0,0,0.061410409,1.36E-05,0,2.26E-06,2.26E-06,0,0.00487151,1.58E-05,0,0.012733742,0.002240216,9.04E-06,0.001387985,9.04E-04,5.65E-05,3.16E-05,0,0,5.88E-04,0.001803928,2.26E-05,2.10E-04,0.00555872,0.007762768,1
0.707585088,0,0,7.46E-05,4.52E-06,0,0,2.26E-06,0,0.150377062,4.52E-06,0,0.067446108,0.001094112,0,0,1.13E-05,2.26E-06,9.49E-05,0,0,0.013827854,0.050292969,0,1.13E-05,0.009159795,1.13E-05,1
0.561464663,2.26E-06,0,9.04E-06,2.26E-06,0,0,0,0,0.26501917,2.26E-06,0,0.158847385,0.001096372,0,0,6.78E-06,0,0,0,0,0.009250217,0.004290545,0,0,9.04E-06,0,1
0.894314236,0,0,6.33E-05,0,0,0,0,0,0.009492097,0,0,0.028722692,0.04800076,0,0,0,0,0,0,0,0,0.018859863,0,0,5.47E-04,0,1
0.881589536,4.52E-06,0,1.97E-04,6.78E-06,0,0,0,0,0.009191442,4.07E-05,0,0.02770544,0.046583388,0,0,3.62E-05,0,0,0,0,0,0.024879738,0,0,0.009632252,1.33E-04,1
0.846765589,0,0,3.82E-04,6.33E-05,0,0,6.78E-06,0,0.011861165,4.07E-05,0,0.046508789,0.058268229,0,2.26E-06,2.67E-04,1.81E-05,0,0,0,1.81E-05,0.019836426,0,2.26E-06,0.01321072,0.002748843,1
0.824883355,0,0,1.85E-04,2.26E-06,0,0,0,0,0.014047128,2.26E-06,0,0.030099374,0.027443215,0,0,2.94E-05,0,0,0,0,1.13E-05,0.036946615,0,0,0.066144025,2.06E-04,1
0.807212547,0.054371021,3.62E-04,3.16E-05,0.01244439,0.102710865,0,0,1.36E-05,0,3.39E-05,0,0,0.004200123,0.013796206,0,0,0.004319933,0,0,0,0,0,2.26E-06,0,0,5.02E-04,1
0.885875561,0.071628147,7.93E-04,8.59E-05,0.010861997,0.012824164,0,0,0,6.94E-04,2.71E-05,0,9.72E-05,0.005117911,6.04E-04,0,0.001525879,1.31E-04,0,0,0,0,7.01E-05,0,0,0.001767759,0.007896141,1
0.819503219,0.067256221,1.29E-04,2.94E-05,0.013954445,0.084077058,0,0,0,0,0,0,0,0.002045808,0.011140046,0,0,0.001010471,0,0,0,0,0,0,0,0,8.54E-04,1
0.827607331,0.052851924,0,2.53E-04,0.049983272,0.038831923,0,0,0,1.31E-04,7.91E-05,0,8.00E-04,0.003935637,0.023186578,0,2.26E-06,9.61E-04,0,0,0,0,0,2.26E-06,0,0,0.001374421,1
0.990401657,6.78E-06,0,2.37E-04,9.04E-06,0,0,0,0,2.37E-04,1.36E-05,2.26E-06,0.003146701,0.005450213,4.52E-06,0,4.75E-05,6.78E-06,0,6.78E-06,2.26E-06,2.26E-06,2.71E-05,2.71E-05,0,2.08E-04,1.63E-04,1
0.990245678,9.04E-06,0,2.15E-04,0,0,0,0,0,1.85E-04,2.03E-05,0,0.002694589,0.006067347,2.26E-06,4.52E-06,6.78E-05,4.52E-06,2.26E-06,2.26E-06,2.26E-06,0,3.39E-05,1.81E-05,0,2.37E-04,1.88E-04,1
0.883958605,1.02E-04,2.26E-06,3.10E-04,1.36E-05,0,0,0,0,2.42E-04,9.04E-06,0,0.001277217,0.006270797,3.39E-05,0,7.32E-04,1.81E-05,0,0,0,0,2.44E-04,6.78E-06,4.52E-06,0.007159198,0.099616157,1
0.882839627,4.75E-05,0,1.81E-04,4.07E-05,9.04E-06,0,0,0,2.74E-04,1.58E-05,2.26E-06,0.00148971,0.009320294,2.03E-05,0,1.88E-04,2.94E-05,0,0,0,0,0.002936469,2.26E-06,0,0.019196687,0.083407932,1
0.925996003,3.84E-05,2.26E-06,3.68E-04,4.97E-05,2.26E-06,0,0,0,7.80E-04,5.20E-05,0,0.003856518,0.006028917,1.13E-05,9.04E-06,3.37E-04,2.03E-05,0,0,0,0,7.71E-04,1.36E-05,0,0.004688404,0.056975188,1
0.882871275,5.65E-05,0,1.72E-04,6.10E-05,9.04E-06,0,0,2.26E-06,2.10E-04,2.26E-06,0,0.001270435,0.009781449,1.81E-05,0,2.80E-04,3.62E-05,0,0,0,0,0.002240216,0,0,0.015862359,0.087126555,1
0.893584075,9.04E-05,0,9.18E-04,7.01E-05,0,0,0,0,0.012548376,2.42E-04,0,0.005601671,0.038250958,8.82E-05,4.52E-06,9.97E-04,9.95E-05,5.13E-04,6.78E-06,0,4.97E-05,0.003512912,2.49E-04,0,0.005409523,0.037764938,1
0.902513292,1.36E-05,0,7.55E-04,8.36E-05,0,0,4.52E-06,0,0.004023799,2.22E-04,0,0.004093877,0.009487576,9.04E-06,4.97E-05,0.001037598,1.06E-04,0.004344799,6.56E-05,2.26E-06,1.72E-04,0.002326118,2.64E-04,3.39E-05,0.004184299,0.066207321,1
0.895623101,2.87E-04,0,8.14E-04,1.94E-04,0,0,0,0,0.010012026,1.31E-04,0,0.004435221,0.010963723,4.20E-04,1.36E-05,7.87E-04,2.62E-04,8.16E-04,2.26E-06,0,9.49E-05,8.23E-04,1.92E-04,1.36E-05,0.00285735,0.071257415,1
0.876274957,3.14E-04,0,6.76E-04,2.78E-04,6.78E-06,0,0,0,0.009442365,1.09E-04,0,0.006286621,0.01264332,4.11E-04,9.04E-06,7.23E-04,2.98E-04,0.00656241,2.03E-05,0,2.28E-04,0.001274957,2.26E-04,1.58E-05,0.003350152,0.080848976,1
